2026-04-14T00:04:53.825152+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T07:11:23.784815+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:12:18.684150+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:13:23.823355+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:13:58.988423+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:14:55.873905+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:15:31.459580+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:16:09.032904+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:16:45.923555+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:17:25.698541+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:18:00.500879+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:18:35.577193+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:19:14.361146+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:19:49.749653+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:20:24.862056+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:21:00.030155+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:21:35.188368+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:22:36.551678+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:23:18.726900+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:24:04.116596+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:24:42.743527+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:25:40.580549+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:26:16.389525+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:27:13.058466+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:27:56.251802+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:28:45.881097+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:29:22.090920+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:29:59.277604+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:30:58.722538+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:31:53.174171+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:32:29.162417+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:33:03.893833+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:33:40.799992+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:34:15.629926+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:34:51.256080+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:35:25.992301+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:36:02.206459+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:36:37.381666+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:37:12.721030+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:37:47.452724+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:38:26.347974+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:39:01.284962+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:39:36.313836+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:40:29.928413+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:41:05.993648+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:41:40.973100+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:42:15.885102+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:42:50.703437+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:43:25.964485+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:44:01.693441+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:44:51.479448+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:45:26.910325+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:46:23.732543+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:46:59.908850+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:47:34.648028+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:09.813070+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:44.581463+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:49:19.376345+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:49:54.292089+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:50:29.660129+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:51:04.472507+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:51:40.450261+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:52:15.080302+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:52:50.090786+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:53:26.496848+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:54:19.656864+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:55:00.982178+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:55:57.381167+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:56:32.986586+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:57:07.894682+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:57:43.620853+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:58:19.698744+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T07:58:55.261248+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T07:59:54.513211+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T08:00:30.648521+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:01:08.407054+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:01:45.566266+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:02:46.433278+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:03:22.815546+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:03:57.494023+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:04:32.078693+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:05:06.873757+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:05:42.996936+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:06:18.065418+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:06:53.797991+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:07:29.331757+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:08:04.371991+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:08:40.112898+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:09:15.388395+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:09:50.041389+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:10:33.117093+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:11:08.602694+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:11:58.622589+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:12:34.011962+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:13:30.250450+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:14:05.559396+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:14:40.633639+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:15:15.895903+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:15:51.115794+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:16:36.499225+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:17:11.491103+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:18:08.785870+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:18:44.129364+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:19:19.094691+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:19:53.768525+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:20:28.852423+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:21:05.056075+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:21:40.025093+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:22:14.484543+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:22:49.503242+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:23:24.169739+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:23:59.690143+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:24:34.478877+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:25:28.374698+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:26:03.740243+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:26:57.617151+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:27:36.447132+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:11.492909+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:46.482231+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:29:22.560028+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:19.584616+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:30:55.236329+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:31:30.107069+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:32:05.172525+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:32:40.395811+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:33:35.297112+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:34:09.993222+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:34:44.685906+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:35:19.738410+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:35:54.355139+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:36:29.740280+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:37:05.532507+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:37:40.958819+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:38:16.538021+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:38:52.858871+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:39:28.231333+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:40:29.466013+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:41:04.402826+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:42:01.700992+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:42:37.120013+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:43:12.286569+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:11.095602+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:46.100515+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:45:43.835081+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:46:41.111424+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:47:17.325449+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:10.705167+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:45.786403+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:49:21.263334+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:49:56.401994+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:50:32.195142+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:51:07.210067+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:51:43.053783+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:52:18.044765+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:52:53.735716+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:53:28.746604+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:54:03.837788+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:54:38.403322+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:55:26.166533+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:56:02.922345+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:56:59.297161+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:57:33.985457+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:58:32.710561+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:59:11.710879+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:59:48.468298+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T09:00:47.459228+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T09:01:23.234290+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:01:58.413955+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:02:33.671305+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:03:26.848133+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:04:01.486000+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:04:36.443750+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:05:11.328375+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:05:46.198839+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:06:42.913177+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:07:17.907645+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:07:52.700444+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:08:28.758109+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:09:03.803272+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:09:40.094241+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:10:30.869652+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:11:12.658525+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:12:12.667623+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:12:48.453203+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:13:23.302569+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:14:24.140267+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:00.643104+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:37.375386+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:16:14.167899+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:17:11.580998+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:17:46.773036+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:18:21.244812+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:18:56.502597+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:19:31.885815+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:20:07.431278+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:20:44.802477+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:21:23.952293+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:21:58.895839+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:22:33.971045+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:23:09.106215+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:23:44.041475+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:24:18.906689+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:24:53.461987+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:25:29.144015+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:26:27.068872+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:27:03.396715+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:27:38.949247+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:14.373056+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:49.866482+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:29:47.431067+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:30:23.807811+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:31:25.260683+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:32:03.917476+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:33:01.290354+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:33:38.531041+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:34:37.073092+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:35:12.134699+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:35:48.851860+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:36:24.222493+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:36:59.203394+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:37:34.039609+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:38:09.211140+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:38:44.558131+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:39:19.662595+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:39:55.004972+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:40:30.171095+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:41:05.143063+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:41:40.771276+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:42:27.358665+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:43:04.067813+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:43:39.949938+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:44:15.025788+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:44:49.979461+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:45:49.738031+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:46:28.187099+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:47:02.968070+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:47:39.752041+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:48:14.623849+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:48:50.115268+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:49:49.717456+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:50:26.003238+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:51:26.148175+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:52:01.058028+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:52:35.881492+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:53:11.650428+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:53:46.950856+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:54:21.809001+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:54:56.305947+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:55:32.702358+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:56:08.051308+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:56:43.170675+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:57:17.755421+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:57:52.290143+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:58:29.946417+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:59:05.077376+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:59:39.630917+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T10:00:15.185053+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:00:51.778281+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:01:26.649080+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:02:04.119266+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:02:39.661684+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:03:37.973238+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:04:13.585911+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:05:10.341628+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:05:46.105027+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:06:42.904142+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:07:18.711557+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:07:53.788104+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:08:28.536652+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:09:03.929847+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:09:38.638093+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:10:14.048197+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:10:49.225318+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:11:24.819533+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:12:01.494725+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:12:37.578673+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:13:13.213610+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:13:49.023968+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:14:28.505802+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:15:03.568133+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:15:58.135397+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:16:35.272803+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:17:33.715692+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:18:10.959469+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:19:10.755041+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:19:45.537750+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:20:42.630655+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:21:20.469348+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:22:18.020141+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:22:54.677712+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:23:30.634527+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:24:05.898615+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:24:40.840994+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:25:16.338122+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:25:51.618365+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:26:30.522926+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:27:05.986949+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:27:41.452508+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:28:16.214720+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:28:51.353743+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:29:27.078300+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:30:03.028630+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:30:56.903464+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:31:35.185026+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:32:29.728391+00:00 | Gorgeous | Doja Cat | source:amperwave-api
