2026-04-17T00:00:00.039045+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T09:35:12.982175+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T09:35:54.581412+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-17T09:36:35.721049+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T09:37:17.122937+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T09:37:59.900423+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T09:38:38.690290+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T09:39:18.482108+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T09:39:57.973205+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-17T09:40:40.360140+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-17T09:41:19.624224+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-17T09:42:02.120508+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-17T09:42:41.821416+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-17T09:43:20.294544+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T09:44:02.355909+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T09:45:06.571698+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T09:45:46.196516+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T09:46:30.310011+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T09:47:13.230851+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T09:48:40.674026+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-17T09:49:22.029342+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-17T09:50:04.635475+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-17T09:50:45.453965+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-17T09:51:28.157692+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T09:53:06.620170+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T09:53:46.793281+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T09:54:29.945058+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T09:55:54.944280+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-17T09:56:42.207761+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-17T09:57:22.204365+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-17T09:58:02.112922+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-17T09:59:26.336940+00:00 | Omg | Usher | source:amperwave-api
2026-04-17T10:00:10.755285+00:00 | Omg | Usher | source:amperwave-api
2026-04-17T10:00:51.267376+00:00 | Omg | Usher | source:amperwave-api
2026-04-17T10:01:30.729322+00:00 | Omg | Usher | source:amperwave-api
2026-04-17T10:02:18.173569+00:00 | Omg | Usher | source:amperwave-api
2026-04-17T10:02:59.714653+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:03:41.128599+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:04:24.497161+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:05:07.064862+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:05:48.480704+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-17T10:06:31.544183+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-17T10:07:14.098074+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-17T10:07:55.583585+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-17T10:08:34.830792+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-17T10:09:15.358616+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T10:09:56.612818+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T10:10:38.736712+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T10:11:59.096240+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-17T10:12:44.833949+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-17T10:13:26.702954+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-17T10:14:05.010907+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-17T10:14:45.421484+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-17T10:15:25.285884+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:16:05.782779+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:16:46.316936+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:17:29.180752+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:18:07.794823+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:18:45.771277+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T10:19:24.448249+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T10:20:02.083094+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T10:21:22.478017+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T10:22:03.613551+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T10:22:40.669533+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-17T10:23:20.389016+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-17T10:23:59.677237+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-17T10:25:12.915128+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-17T10:25:52.233595+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:26:29.881821+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:27:08.024568+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:27:48.057771+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:29:02.675889+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:29:43.709405+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:30:22.563119+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:31:00.670893+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:31:40.826056+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:33:17.172312+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:33:58.518747+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:34:39.177966+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T10:35:21.549274+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T10:36:28.709482+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T10:37:12.717595+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T10:37:54.438545+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T10:38:37.545359+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T10:39:19.471955+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T10:40:02.065541+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T10:40:44.662882+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T10:41:26.612320+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T10:42:08.820352+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-17T10:42:50.934252+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-17T10:43:34.190666+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-17T10:44:14.055094+00:00 | The Way I Are (Feat. Keri Hilson D.O.E.) | Timbaland | source:amperwave-api
2026-04-17T10:44:56.312223+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:45:35.496274+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:46:18.842422+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:46:59.376439+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:47:38.665756+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:49:08.162527+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:49:50.923983+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:50:34.636316+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:51:13.925148+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:51:58.810263+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:52:38.643370+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:53:20.623400+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T10:54:03.976664+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T10:54:45.027885+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T10:55:26.331703+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T10:56:07.128544+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T10:56:45.774862+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T10:57:27.235341+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:58:10.142970+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:58:50.311638+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:59:31.087634+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T11:00:14.945889+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T11:00:54.920869+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T11:01:46.239689+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T11:02:28.811425+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T11:03:56.839646+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:04:37.658015+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:05:19.634074+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:06:47.089000+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:07:35.582931+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:08:15.049835+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:08:54.914095+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:10:25.691874+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:11:18.828299+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:12:01.229385+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:12:43.560891+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:14:05.107335+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:14:52.122381+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:15:33.281418+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:16:15.919637+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:17:39.329764+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:18:24.266589+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:19:05.247703+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:19:46.981538+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:20:28.901652+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:21:13.411457+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:21:55.134707+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:22:37.738290+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:23:17.827105+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:23:58.410576+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:24:39.708777+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:25:23.003138+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:26:03.691456+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:26:44.252182+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:27:27.213348+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:28:09.409001+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:28:51.655101+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:30:04.507037+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T11:30:47.289067+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T11:31:28.633200+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T11:32:10.520821+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T11:32:55.558867+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T11:33:38.741003+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:34:21.765064+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:35:02.773644+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:35:43.738945+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:36:24.724084+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:37:08.099303+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:37:50.150723+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:38:31.594567+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:39:12.354783+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:39:55.255246+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:40:41.123406+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:41:20.318295+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:42:02.042556+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:42:44.622213+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T11:43:26.836715+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:45:00.501906+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:45:42.779327+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:46:28.914776+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:47:59.126785+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:48:40.340737+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:49:21.804324+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:50:08.469666+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:51:20.870863+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:52:03.134395+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:52:43.266673+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:53:25.158070+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:54:35.333910+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:55:16.738408+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:55:58.435862+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:56:38.890069+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:57:58.799291+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:58:44.003487+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T11:59:26.121984+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:00:07.902238+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:00:52.870290+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:01:35.034314+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:02:20.790344+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:03:06.141434+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T12:03:48.038473+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:04:31.061769+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:05:15.068809+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:05:58.148773+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:06:41.658056+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:07:25.922176+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:08:08.453715+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:08:51.569007+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:09:33.644898+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:10:55.717719+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:11:39.816352+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:12:25.979582+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T12:13:13.178305+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:13:53.778113+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:14:36.543021+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:15:18.015101+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:16:01.229990+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:16:45.986618+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:17:26.508473+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:18:07.400847+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:18:49.649683+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:19:32.759657+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:20:14.699610+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:21:02.059330+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:21:46.915347+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T12:22:27.723408+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T12:23:15.100077+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T12:23:56.711774+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T12:25:22.868217+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T12:26:06.960653+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T12:26:51.577669+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:27:32.795746+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:28:58.689797+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:29:39.426738+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:30:23.249695+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:31:05.623757+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:32:44.649739+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:33:40.666640+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:34:22.204292+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:35:49.324963+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T12:36:34.209016+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:37:20.886432+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:38:03.968555+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:39:23.590792+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:40:05.268194+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:40:49.620308+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:41:30.965175+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:42:12.940116+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:42:58.268394+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:43:40.565794+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:44:22.314081+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:45:02.857952+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:45:45.394738+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:46:26.672738+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:47:07.273062+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:47:49.586225+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:48:30.885554+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:49:14.837538+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:49:57.711049+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:51:19.767638+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:52:01.996332+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:52:43.276484+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:53:25.561618+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:54:08.578712+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:54:49.608376+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:55:30.135990+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:56:13.084302+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:56:56.754927+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:57:37.470134+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:58:19.832846+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:59:02.674919+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T12:59:45.164103+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:00:28.696850+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:01:20.867901+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:02:12.623458+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:02:55.396753+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:03:35.570250+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:04:16.741511+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:05:43.759602+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:06:30.159456+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:07:13.109588+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:08:27.723436+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T13:09:09.110012+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:09:50.722513+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:10:33.687373+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:11:48.436185+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:12:30.168596+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:13:12.361299+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:13:52.976320+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:15:05.440971+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:15:46.046746+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:16:31.302673+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T13:17:15.547974+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:18:29.129695+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:19:12.646498+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:19:56.262207+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:20:37.564535+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:21:18.118221+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:22:00.955188+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:22:43.815363+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:23:23.371996+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:24:03.840164+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:24:45.901703+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:25:39.391288+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:26:23.743799+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:27:05.639091+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T13:27:47.591835+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:28:31.478075+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:29:12.846192+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:29:54.261910+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:31:05.808039+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:31:49.404266+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:32:29.647681+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:33:12.004671+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T13:33:54.899938+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:34:34.540022+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:35:15.850287+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T13:35:56.858619+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
