2026-04-19T00:00:34.508963+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T08:08:03.278086+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T08:08:39.414946+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T08:09:14.571221+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T08:09:49.952212+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:10:24.835485+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:11:00.044063+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:11:35.563716+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:12:09.978585+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:12:44.456635+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-19T08:13:19.537785+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T08:13:55.466794+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T08:14:30.855569+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T08:15:05.305590+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T08:15:40.717007+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T08:16:31.710796+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T08:17:07.030621+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T08:17:41.979444+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T08:18:25.061100+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:19:01.161911+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:19:35.991542+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:20:10.748939+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:20:46.026823+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:21:20.907090+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-19T08:21:55.325283+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:22:47.801951+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:23:23.777485+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:24:00.580791+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:24:48.022200+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:25:23.305270+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:25:58.156140+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:26:47.099275+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-19T08:27:22.214814+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T08:27:57.578231+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T08:28:32.084280+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T08:29:08.335766+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T08:29:43.173566+00:00 | Swim | Bts | source:amperwave-api
2026-04-19T08:30:18.399384+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-19T08:30:53.398581+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-19T08:31:28.371955+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-19T08:32:03.157700+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-19T08:32:38.061129+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-19T08:33:12.878582+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:33:47.920557+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:34:22.341961+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:34:57.182970+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:35:33.239415+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:36:09.183400+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T08:36:45.150538+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-19T08:37:36.212784+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-19T08:38:11.458766+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-19T08:38:46.672990+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-19T08:39:38.852218+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-19T08:40:13.685976+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T08:40:49.065964+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T08:41:35.719623+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T08:42:11.568634+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T08:42:47.527178+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T08:43:41.385828+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T08:44:18.398811+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T08:44:53.629519+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T08:45:43.567112+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T08:46:20.676995+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T08:46:54.989815+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:47:30.229436+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:48:05.321195+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:48:40.099228+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:49:14.617439+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:49:49.653989+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T08:50:24.382196+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:50:59.348194+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:51:34.129720+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:52:09.055636+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:52:44.478658+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:53:19.275560+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:53:54.125842+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T08:54:33.737668+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-19T08:55:09.187528+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-19T08:55:43.833068+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-19T08:56:33.038784+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-19T08:57:09.217448+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T08:57:44.733033+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T08:58:32.875803+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T08:59:09.357768+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T08:59:44.990944+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T09:00:33.968468+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T09:01:13.366908+00:00 | Yeah (Feat. Lil Jon Ludacris) | Usher | source:amperwave-api
2026-04-19T09:01:51.102038+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T09:02:35.869495+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T09:03:13.846932+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T09:03:49.328308+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T09:04:33.155380+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T09:05:08.987232+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-19T09:05:43.551237+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-19T09:06:18.541820+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-19T09:06:53.844502+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-19T09:07:29.295833+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T09:08:04.245721+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T09:08:38.711593+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T09:09:21.116957+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T09:09:56.845203+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-19T09:10:31.558103+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-19T09:11:16.824050+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-19T09:11:52.826794+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-19T09:12:40.278551+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-19T09:13:16.647058+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-19T09:13:51.895070+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T09:14:27.783646+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T09:15:03.219250+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T09:15:38.715632+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T09:16:28.523322+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T09:17:05.681030+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T09:17:40.875999+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T09:18:25.352805+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T09:19:01.928015+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T09:19:37.107602+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-19T09:20:18.004331+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-19T09:20:53.212576+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-19T09:21:28.501702+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-19T09:22:14.403914+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-19T09:22:51.238214+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:23:25.785946+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:24:01.154945+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:24:36.457432+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:25:11.326237+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:25:45.875104+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:26:20.898895+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:26:55.812811+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:27:30.749775+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T09:28:05.782937+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T09:28:42.110416+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T09:29:18.256237+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T09:29:54.476216+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T09:30:34.896344+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-19T09:31:11.313280+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-19T09:31:45.894750+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-19T09:32:29.875128+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-19T09:33:11.169826+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-19T09:33:46.149309+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T09:34:22.794421+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T09:34:59.615062+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T09:35:34.123506+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T09:36:17.092676+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T09:36:54.615447+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:37:29.494399+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:38:11.125823+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:38:47.558380+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:39:22.657917+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:40:09.786185+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:40:45.591917+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-19T09:41:21.743073+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:41:56.425046+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:42:31.247841+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:43:06.317879+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:43:40.785737+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:44:15.459536+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T09:44:50.307026+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:45:25.153138+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:46:00.348175+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:46:36.280122+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:47:11.339881+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:47:46.613134+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-19T09:48:32.933044+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-19T09:49:08.460502+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-19T09:49:42.843815+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-19T09:50:32.416892+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-19T09:51:08.126130+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:51:42.944817+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:52:37.508494+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:53:15.145329+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:53:50.009984+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:54:42.380802+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T09:55:18.807867+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-19T09:55:55.252279+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-19T09:56:44.553712+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-19T09:57:21.018777+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T09:57:55.545537+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T09:58:53.479988+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T09:59:29.322558+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T10:00:03.718849+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T10:00:38.318384+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-19T10:01:13.413810+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:01:48.284232+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:02:23.898629+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:02:58.753591+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:03:33.409422+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:04:07.751457+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T10:04:42.639826+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-19T10:05:17.342652+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-19T10:05:53.866963+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-19T10:06:30.704399+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-19T10:07:31.281806+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T10:08:06.513476+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T10:08:41.467094+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T10:09:16.782559+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T10:10:03.483888+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-19T10:10:50.362773+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-19T10:11:32.358628+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-19T10:12:37.385457+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T10:13:12.535118+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T10:14:16.467301+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T10:14:52.441813+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T10:15:29.278945+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T10:16:13.669223+00:00 | Go | Blackpink | source:amperwave-api
2026-04-19T10:16:52.253005+00:00 | Go | Blackpink | source:amperwave-api
2026-04-19T10:17:26.802883+00:00 | Go | Blackpink | source:amperwave-api
2026-04-19T10:18:20.656002+00:00 | Go | Blackpink | source:amperwave-api
2026-04-19T10:18:55.695414+00:00 | Go | Blackpink | source:amperwave-api
2026-04-19T10:19:30.280696+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:20:04.757162+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:20:40.633544+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:21:15.354004+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:21:50.154141+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:22:24.937425+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:23:00.218094+00:00 | Pon De Replay | Rihanna | source:amperwave-api
2026-04-19T10:23:34.387404+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:24:09.462913+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:24:44.792418+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:25:20.325835+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:25:55.129486+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:26:33.025038+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:27:09.710057+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:27:45.768443+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:28:36.885586+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:29:13.024603+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:29:48.203385+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:30:48.384364+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:31:27.614562+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:32:02.749964+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-19T10:32:49.543091+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T10:33:25.750690+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T10:34:00.830444+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T10:34:46.519567+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T10:35:23.645255+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T10:35:58.506398+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T10:36:56.741619+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T10:37:34.054969+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T10:38:10.067659+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:38:44.921873+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:39:20.441289+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:39:55.543664+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:40:30.296555+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:41:05.555114+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-19T10:41:40.152367+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:42:14.810052+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:42:49.984216+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:43:25.589080+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:44:00.901383+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:44:35.751860+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:45:34.185302+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:46:11.791140+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:46:46.776236+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:47:39.252236+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:48:15.471517+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:48:50.309925+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:49:41.471309+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:50:17.682478+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-19T10:50:52.881271+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T10:51:46.682321+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T10:52:22.055476+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T10:52:56.989782+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T10:53:52.900660+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T10:54:29.200154+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T10:55:03.849995+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T10:55:51.929784+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:56:30.189940+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:57:05.021718+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:57:39.787590+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:58:14.741219+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:58:50.400579+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T10:59:25.293248+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:00:01.613433+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:00:36.670821+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:01:11.707988+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:01:47.243209+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:02:22.302576+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:02:58.102374+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:03:33.126629+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:04:32.126436+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:05:07.381917+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:05:42.305672+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:06:35.593864+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:07:13.573204+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:07:49.416098+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:08:37.117054+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:09:12.397025+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:09:53.927975+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:10:39.170278+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:11:15.719460+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:11:50.449803+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:12:41.753220+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:13:16.969119+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:13:52.151294+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:14:39.952710+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:15:15.934735+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:15:51.978455+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:16:27.029487+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:17:06.877495+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:17:41.439794+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:18:16.201470+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:18:52.009985+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:19:27.546958+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:20:02.737871+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:20:37.616644+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-19T11:21:13.540084+00:00 | Levitating | Dua Lipa | source:amperwave-api
