2026-04-16T00:00:38.767847+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T07:49:30.015312+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T07:50:10.480582+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T07:50:50.281212+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T07:51:31.941945+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T07:52:10.670369+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T07:52:55.491135+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T07:53:33.031080+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T07:54:11.426922+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-16T07:56:22.531391+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-16T07:57:01.244026+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-16T07:57:39.964372+00:00 | Bad At Love | Halsey | source:amperwave-api
2026-04-16T07:58:24.677531+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-16T07:59:05.978222+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-16T07:59:45.335794+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-16T08:00:24.425247+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-16T08:01:06.097973+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-16T08:01:45.425769+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:02:25.200700+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:03:06.701764+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:03:44.277494+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:04:23.790028+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:05:03.350151+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T08:05:41.016286+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T08:06:21.477861+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T08:07:01.258382+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T08:07:41.482060+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T08:10:05.911797+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T08:10:53.652394+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T08:11:33.601871+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T08:12:12.051813+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T08:12:50.129766+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T08:13:27.949784+00:00 | Swim | Bts | source:amperwave-api
2026-04-16T08:15:20.865517+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T08:16:00.962230+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T08:16:44.081932+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T08:17:21.651420+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T08:18:00.217698+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T08:18:43.141769+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T08:19:22.670709+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T08:20:51.883236+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T08:21:29.426447+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T08:22:08.774247+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T08:22:49.559174+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T08:23:28.092974+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T08:24:06.020443+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T08:24:44.883148+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T08:25:23.308073+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:26:02.558422+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:26:44.683757+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:27:25.038154+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:28:04.539176+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:28:43.377361+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T08:29:22.116955+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-16T08:30:01.043233+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-16T08:30:42.460660+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-16T08:31:24.556963+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T08:32:06.767799+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T08:32:44.324967+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T08:33:22.305096+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T08:34:01.417073+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T08:34:40.136413+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:36:54.024168+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:37:32.403493+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:38:12.341513+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:38:50.269368+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:39:27.397215+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:40:05.731816+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:40:44.222564+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:41:22.279434+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:42:04.813948+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T08:42:49.995559+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T08:43:29.386441+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T08:44:10.556383+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T08:44:48.683722+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T08:45:26.751221+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T08:46:04.643616+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T08:46:42.436833+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T08:47:40.522968+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T08:48:44.196116+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T08:49:22.571678+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T08:50:00.834808+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T08:50:38.050303+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T08:51:16.038191+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T08:51:59.456618+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T08:52:38.059904+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:53:15.057624+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:53:52.650322+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:54:30.111059+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:55:06.712541+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:55:45.340591+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-16T08:56:23.642771+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-16T08:57:07.075393+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-16T08:57:44.520038+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-16T08:58:23.969530+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-16T09:00:19.010445+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:00:58.368141+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:01:38.362308+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:02:19.071843+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:02:55.693123+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:03:33.430885+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:04:11.450901+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T09:04:49.374746+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-16T09:05:28.437797+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-16T09:06:08.332143+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-16T09:06:46.048379+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-16T09:07:24.459919+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-16T09:09:41.720162+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T09:10:21.589111+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T09:11:00.319379+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T09:11:39.197165+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T09:12:17.195782+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T09:12:55.959290+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T09:15:09.786081+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T09:15:49.929031+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T09:16:28.599832+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T09:17:11.268036+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T09:19:34.248615+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T09:20:10.460179+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T09:20:48.108096+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T09:21:25.164950+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T09:22:02.348498+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T09:22:41.300452+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T09:23:19.490846+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T09:23:57.176954+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T09:24:34.887729+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T09:25:11.210820+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T09:25:49.792296+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T09:26:31.693916+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T09:27:10.515160+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T09:27:49.230048+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T09:28:28.101286+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T09:29:05.778323+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T09:29:43.487616+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T09:30:21.933992+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T09:31:00.159724+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T09:31:38.642105+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T09:32:20.065109+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T09:32:59.199188+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T09:34:40.023804+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T09:35:17.827234+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:35:55.632620+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:36:34.675205+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:37:13.365203+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:37:50.806722+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:38:29.227374+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:39:08.564616+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:39:46.696810+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:40:26.820096+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:41:04.026539+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:41:43.863848+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-16T09:42:24.302722+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T09:43:03.055146+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T09:45:33.438132+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T09:46:12.029481+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T09:46:51.265717+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T09:47:30.992115+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T09:48:09.863568+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T09:48:48.067914+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T09:49:28.045163+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T09:50:08.078925+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T09:50:48.268005+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T09:51:26.755996+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T09:52:05.750484+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T09:52:42.770095+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T09:53:21.010697+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-16T09:55:53.618345+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-16T09:56:33.974126+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-16T09:57:12.361272+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-16T09:57:49.932786+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-16T09:58:28.456944+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T09:59:07.610114+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T09:59:44.659976+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T10:00:22.839138+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T10:01:00.653970+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T10:01:38.756545+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T10:02:16.928890+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T10:04:39.871184+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T10:05:17.265337+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T10:05:54.870586+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T10:06:33.075817+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T10:07:09.157766+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T10:07:47.204556+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T10:09:53.456486+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T10:10:31.703958+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T10:11:10.498613+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T10:11:49.697987+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T10:12:29.636002+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T10:13:06.596975+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T10:13:46.159337+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-16T10:15:49.531829+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T10:16:28.268307+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T10:17:08.339448+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T10:17:46.327455+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:18:23.166469+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:19:00.181600+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:19:37.291919+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:20:15.609366+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:20:57.111795+00:00 | Sandm | Rihanna | source:amperwave-api
2026-04-16T10:21:35.664699+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:22:13.502506+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:22:51.341991+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:23:32.506775+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:24:09.878150+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:24:49.181355+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:25:26.068897+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:26:06.747647+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:26:47.111468+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:27:26.548922+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:28:03.973653+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:28:41.453395+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:29:18.999909+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:30:00.330691+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:30:38.324605+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T10:33:08.258788+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T10:33:45.460322+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T10:34:24.576816+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T10:35:01.498291+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T10:35:38.029943+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T10:36:15.020382+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T10:36:53.473359+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-16T10:37:30.253407+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-16T10:39:07.707242+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-16T10:39:44.145720+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-16T10:40:20.929089+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-16T10:41:00.459455+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:41:39.249590+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:42:15.153482+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:42:54.890598+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:43:34.325217+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:44:12.853902+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:44:50.554102+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:45:28.149424+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:47:25.150649+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:48:04.863160+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:48:42.147471+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:49:19.412989+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T10:49:59.654843+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T10:50:37.948466+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T10:51:19.835664+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T10:51:58.827563+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T10:52:43.992798+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T10:53:22.601572+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T10:54:02.030414+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T10:54:43.369938+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T10:55:21.730453+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T10:56:00.088980+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-16T10:58:32.013499+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T10:59:08.967454+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T10:59:46.195587+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:00:23.250736+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:01:02.344374+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:01:40.210010+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:03:31.168215+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:04:08.767491+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:04:46.109949+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:05:23.175252+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:06:00.339872+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:06:37.864724+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:09:04.339679+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:09:42.216894+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:10:19.698357+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:10:57.839324+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:11:34.463907+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:12:10.915750+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:12:47.355951+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:13:25.642832+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:14:06.514808+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:14:44.003575+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:15:22.850241+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:16:00.199953+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:16:39.908818+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:17:17.810074+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-16T11:17:55.497805+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:18:32.170015+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:19:10.599759+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:19:47.762218+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:20:24.956366+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:21:02.997011+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:21:39.512581+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:22:17.047364+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:22:56.190403+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:23:33.453703+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:25:43.748319+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T11:26:21.400957+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:27:01.068936+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:27:37.310439+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:28:13.716975+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:28:55.904131+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:29:34.514540+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:30:13.086074+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:30:51.461265+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:31:28.125530+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:32:04.218352+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:32:41.280843+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:33:19.063988+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:35:25.499904+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:36:06.323577+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:36:44.258523+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:37:20.771116+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:37:59.367518+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:38:37.338716+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:39:16.757438+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:39:54.274650+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:40:31.757099+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:41:09.899360+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T11:41:47.119734+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T11:42:24.601561+00:00 | Man I Need | Olivia Dean | source:amperwave-api
