2026-04-14T00:04:54.601704+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T07:01:20.071721+00:00 | Dj Got Us Fallin In Love (Ft. Pitbull) | Usher / Pitbull | source:amperwave-api
2026-04-14T07:02:00.325467+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:02:35.451663+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:03:25.435386+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:04:20.969190+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:05:16.162799+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:06:27.787776+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:07:04.209501+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:08:08.997750+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:08:58.855491+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:10:01.173844+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:10:35.530654+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:11:24.861376+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:12:19.306615+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:13:24.869532+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:13:59.889062+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:14:56.751345+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:15:32.236205+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:09.820523+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:46.790170+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:17:26.324990+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:18:01.169295+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:18:36.292077+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:14.952407+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:50.361634+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:20:25.405515+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:21:00.660430+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:21:35.819358+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:22:37.162093+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:23:19.342186+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:24:05.072881+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:24:43.533706+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:25:41.517689+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:26:17.128712+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:27:13.687510+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:27:57.027453+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:28:46.513684+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:29:22.921104+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:29:59.852960+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:30:59.332390+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:31:53.765690+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:32:29.732914+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:33:04.709646+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:33:41.411730+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:34:16.218150+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:34:51.923744+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:35:26.598911+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:36:03.032449+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:36:38.317660+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:37:13.480887+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:37:48.324421+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:38:27.186101+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:01.973086+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:36.908541+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:40:30.589159+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:41:06.695352+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:41:41.666411+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:42:16.685252+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:42:51.407801+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:43:26.684132+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:44:02.436272+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:44:52.155859+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:45:27.583421+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:46:25.181348+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:47:00.661511+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:47:35.527953+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:10.461953+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:45.285944+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:49:20.062687+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:49:54.981625+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:50:30.230162+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:51:05.084720+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:51:41.102406+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:52:15.908888+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:52:50.759159+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:53:27.004356+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:54:23.256925+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:55:01.576108+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:55:58.275331+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:56:33.579649+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:57:08.658120+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:57:44.259189+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:58:20.229599+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:58:55.936851+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:59:55.218296+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:00:31.515885+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:01:09.234382+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:01:46.201582+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:02:47.293088+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:23.471796+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:58.001020+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:04:32.757414+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:05:07.589283+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:05:43.886725+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:18.786861+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:54.586665+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:07:30.041790+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:08:05.021214+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:08:40.868632+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:15.882602+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:50.593984+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:10:33.740706+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:11:09.338491+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:11:59.339372+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:12:34.639506+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:13:30.863617+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:14:06.134646+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:14:41.293988+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:16.557687+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:51.786789+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:16:37.172014+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:17:12.480089+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:18:09.685655+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:18:44.683286+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:19.573260+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:54.390299+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:20:29.501947+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:21:05.904644+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:21:40.523384+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:22:15.124775+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:22:50.141368+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:23:24.768373+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:24:00.365170+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:24:35.732114+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:25:29.024725+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:26:04.591542+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:27:00.260676+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:27:37.211710+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:12.206153+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:47.603900+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:29:23.911840+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:20.566533+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:55.894966+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:31:30.712752+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:32:05.974403+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:32:41.203402+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:33:36.014943+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:34:10.546147+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:34:45.334055+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:35:20.349535+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:35:55.231124+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:36:30.261725+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:37:06.299728+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:37:41.681831+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:38:17.133404+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:38:53.671575+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:39:29.504099+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:40:30.070963+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:41:05.023292+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:42:02.409474+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:42:37.981701+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:43:12.933026+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:11.745811+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:46.818524+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:45:44.670121+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:46:41.997460+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:47:18.082391+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:11.401083+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:46.580180+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:49:22.053963+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:49:57.122362+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:50:32.851684+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:51:07.781804+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:51:43.820252+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:52:18.782307+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:52:54.432249+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:53:29.483986+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:54:04.398228+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-14T08:54:39.013572+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-14T08:55:27.550948+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-14T08:56:03.689558+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-14T08:57:00.001089+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-14T08:57:34.739360+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T08:58:35.212971+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T08:59:12.558294+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T08:59:49.085075+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:00:48.466578+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:01:23.920031+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:01:59.149891+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:02:34.514073+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:03:27.812272+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:04:02.194287+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:04:36.940894+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:05:12.075509+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:05:47.511952+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:06:43.443850+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:07:18.512862+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:07:54.001764+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:08:29.371599+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:09:04.521951+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:09:40.734817+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:10:33.141611+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:11:13.335969+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:12:13.470886+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:12:49.182759+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:13:46.608150+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:14:24.799527+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:15:01.372235+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:15:38.900846+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:16:14.871121+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:17:12.857169+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:17:47.316701+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:18:21.961944+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:18:57.188600+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:19:32.537127+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:20:08.113452+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:20:45.378838+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:21:24.740589+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:21:59.698750+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:22:34.600278+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:23:09.877487+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:23:44.709824+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:24:19.569899+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:24:54.214486+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:25:29.939160+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:26:28.551123+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:27:04.100223+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:27:39.727712+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:28:15.032683+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:28:50.479874+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:29:49.379489+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:30:24.469529+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:31:26.838024+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:32:04.738055+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:33:03.522846+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:33:39.171063+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:34:37.693472+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:35:12.982965+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:35:49.673640+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:36:24.915649+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:36:59.935526+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:37:34.762960+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:38:10.036594+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:38:45.284945+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:39:20.575356+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:39:55.711851+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:40:31.001359+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:41:05.785631+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:41:41.325357+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:42:28.590606+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:43:04.779056+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:43:40.614596+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:44:15.687656+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:44:50.618571+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:45:52.394503+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:46:28.931302+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:47:03.696818+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:47:40.510102+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:48:15.422362+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:48:50.646386+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:49:50.510065+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:50:27.529118+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:51:26.886157+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:52:01.732896+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:52:36.480422+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:53:12.376450+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T09:53:47.513032+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T09:54:22.435852+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T09:54:56.813156+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T09:55:33.415804+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T09:56:08.830238+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:56:43.796197+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:57:18.432975+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:57:53.334877+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:58:30.623857+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:59:05.641060+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T09:59:40.165450+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T10:00:16.621246+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T10:00:52.496040+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T10:01:27.290668+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-14T10:02:05.008154+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:02:40.321812+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:03:38.849100+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:04:14.206468+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:05:11.305113+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:05:46.810628+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:06:44.098118+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:07:19.498410+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:07:54.423615+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:08:29.286021+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:09:04.576085+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:09:39.517145+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:10:14.717782+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:10:49.936612+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:11:25.421292+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:12:02.201831+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:12:38.542148+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:13:14.224854+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:13:49.767085+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:14:29.133604+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:15:04.222296+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:15:59.482466+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:16:35.926522+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:17:34.708638+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:18:11.699477+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:11.445269+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:46.172078+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:20:45.061074+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:21:21.427353+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:22:19.350031+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:22:55.513009+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:23:31.361877+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:24:06.703122+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:24:41.505612+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:25:17.143788+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T10:25:52.329210+00:00 | Shut Up And Dance! | Walk The Moon | source:amperwave-api
