2026-04-17T00:00:01.811179+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T09:42:03.829499+00:00 | The Way I R | Timbaland Ft Keri Hilson | source:amperwave-api
2026-04-17T09:42:43.524421+00:00 | The Way I R | Timbaland Ft Keri Hilson | source:amperwave-api
2026-04-17T09:43:21.731554+00:00 | The Way I R | Timbaland Ft Keri Hilson | source:amperwave-api
2026-04-17T09:44:04.080609+00:00 | The Way I R | Timbaland Ft Keri Hilson | source:amperwave-api
2026-04-17T09:45:07.824556+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:45:48.274551+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:46:31.467215+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:47:17.212490+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:48:42.531989+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:49:24.216553+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:50:06.341505+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:50:48.313144+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:51:31.520578+00:00 | Swim | Bts | source:amperwave-api
2026-04-17T09:53:09.357717+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T09:53:48.277247+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T09:54:31.625197+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T09:55:56.534640+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T09:56:43.484594+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T09:57:23.788394+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T09:58:03.989681+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-17T09:59:28.480008+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T10:00:12.669360+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T10:00:52.665676+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-17T10:01:35.854163+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:02:19.183204+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:03:01.338751+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:03:42.675753+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:04:25.694692+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:05:08.463065+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T10:05:50.226874+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:06:33.372168+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:07:15.968756+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:07:56.884718+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:08:36.276461+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:09:17.313387+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T10:09:57.968882+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:10:40.592037+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:12:04.575224+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:12:46.588428+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:13:27.655472+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:14:06.391205+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:14:47.121905+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:15:27.293794+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:16:06.878364+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T10:16:48.659307+00:00 | We Found Love | Rihanna Ft Calvin Harris | source:amperwave-api
2026-04-17T10:17:30.663921+00:00 | We Found Love | Rihanna Ft Calvin Harris | source:amperwave-api
2026-04-17T10:18:09.142238+00:00 | We Found Love | Rihanna Ft Calvin Harris | source:amperwave-api
2026-04-17T10:18:47.580456+00:00 | We Found Love | Rihanna Ft Calvin Harris | source:amperwave-api
2026-04-17T10:19:25.932906+00:00 | We Found Love | Rihanna Ft Calvin Harris | source:amperwave-api
2026-04-17T10:20:03.569071+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T10:21:25.330194+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T10:22:05.053406+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T10:22:41.791233+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T10:23:21.293801+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T10:24:00.586178+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T10:25:14.503270+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T10:25:53.493701+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T10:26:31.038634+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T10:27:09.097677+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:27:49.252930+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:29:04.476054+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:29:45.466139+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:30:23.457059+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:31:01.900835+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:31:42.629489+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T10:33:19.393215+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:34:01.010049+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:34:40.385909+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:35:24.141531+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T10:36:30.658693+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-17T10:37:15.081405+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-17T10:37:56.410058+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-17T10:38:39.741442+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-17T10:39:21.154954+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-17T10:40:04.466832+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T10:40:46.321013+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T10:41:28.947450+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T10:42:11.294508+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T10:42:53.341762+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T10:43:36.075295+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:44:15.617206+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:44:57.921548+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:45:38.898968+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:46:21.035192+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:47:00.602259+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:47:40.308663+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:49:10.778477+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:49:53.707209+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:50:36.487941+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:51:16.631957+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:52:00.285319+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:52:40.187456+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-17T10:53:23.303404+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T10:54:05.800285+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T10:54:46.983020+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T10:55:28.402559+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T10:56:08.339956+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-17T10:56:48.598529+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-17T10:57:30.644674+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-17T10:58:11.481344+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T10:58:51.910358+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T10:59:33.315805+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T11:00:16.845957+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T11:01:00.373809+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T11:01:48.540910+00:00 | Teenage Dream | Katy Perry | source:amperwave-api
2026-04-17T11:02:30.297708+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T11:03:58.585876+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T11:04:38.986152+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T11:05:21.296753+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T11:06:51.894228+00:00 | Birthday | Beatles | source:amperwave-api
2026-04-17T11:07:37.282654+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:08:16.352356+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:08:56.832012+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:10:35.878141+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:11:20.325382+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:12:03.113488+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:12:45.888828+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:14:09.744702+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:14:54.225974+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:15:35.800625+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:16:18.031306+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:17:44.111302+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:18:26.775278+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:19:06.982734+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:19:48.385810+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:20:30.978804+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:21:15.943511+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:21:56.616741+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:22:39.434743+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:23:19.476998+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:24:00.006487+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:24:42.204047+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:25:24.801802+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:26:05.319263+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:26:46.445245+00:00 | Only Girl (In The World) | Rihanna | source:amperwave-api
2026-04-17T11:27:29.425934+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T11:28:11.093836+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T11:28:53.723433+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T11:30:06.418035+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T11:30:48.763449+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T11:31:30.320872+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T11:32:12.953325+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T11:32:57.946742+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T11:33:40.911549+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:34:23.893883+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:35:04.764732+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:35:45.507125+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:36:26.975699+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:37:10.383345+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:37:52.063538+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:38:33.003761+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:39:14.514540+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:39:58.059431+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:40:42.604418+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:41:22.156720+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:42:03.957378+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:42:47.581070+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:45:01.855114+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:45:45.704135+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T11:46:30.091124+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:48:02.383642+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:48:42.257453+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:49:23.448748+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T11:50:10.992363+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T11:51:23.312213+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T11:52:05.238236+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T11:52:44.847073+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T11:53:27.126810+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:54:38.704867+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:55:19.855489+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:55:59.921614+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:56:40.551124+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:58:03.125858+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:58:46.923443+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T11:59:28.255770+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T12:00:10.805506+00:00 | Sandstorm | Darude | source:amperwave-api
2026-04-17T12:00:54.292206+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:01:36.477664+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:02:23.763095+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:03:07.841924+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:03:50.207340+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:04:33.590141+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-17T12:05:17.959684+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:05:59.867924+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:06:43.570463+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:07:28.052457+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:08:11.275217+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:08:53.992236+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:09:35.033888+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T12:10:59.190754+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-17T12:11:43.521604+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-17T12:12:27.998293+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-17T12:13:14.977228+00:00 | 1, 2 Step | Ciara / Missy Elliot | source:amperwave-api
2026-04-17T12:13:55.203048+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:14:38.269253+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:15:20.820525+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:16:03.937309+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:16:47.480317+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:17:28.582068+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:18:10.367400+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:18:52.210833+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:19:34.352207+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:20:17.022276+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:21:03.822757+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:21:48.977775+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:22:30.140206+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:23:17.613788+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:23:59.049194+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T12:25:26.110165+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T12:26:09.931863+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T12:26:53.725734+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T12:27:34.641981+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T12:29:01.060985+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T12:29:42.415763+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T12:30:24.689974+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T12:31:09.231579+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T12:32:51.769076+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:33:42.179177+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:34:24.371868+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:35:52.830453+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:36:36.932677+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:37:22.768444+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:38:07.460374+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T12:39:26.162608+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:40:07.118653+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:40:51.417499+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:41:32.612117+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:42:14.732411+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:43:00.818885+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:43:42.779925+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:44:24.897458+00:00 | Dr. Feelgood | Motley Crue | source:amperwave-api
2026-04-17T12:45:04.139297+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-17T12:45:46.893115+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-17T12:46:28.358567+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-17T12:47:09.152916+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-17T12:47:51.538796+00:00 | Temperature | Sean Paul | source:amperwave-api
2026-04-17T12:48:33.385502+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:49:16.191349+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:49:59.964183+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:51:21.559351+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:52:03.596176+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:52:45.454885+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:53:28.337374+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T12:54:09.930619+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-17T12:54:51.046392+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-17T12:55:32.159814+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-17T12:56:17.273552+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-17T12:56:58.905541+00:00 | My Neck, My Back | Khia | source:amperwave-api
2026-04-17T12:57:40.089712+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T12:58:23.876965+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T12:59:04.992560+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T12:59:47.904495+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T13:00:31.184733+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-17T13:01:29.223477+00:00 | Stereo Hearts | Gym Class Heroes | source:amperwave-api
2026-04-17T13:02:14.860633+00:00 | Stereo Hearts | Gym Class Heroes | source:amperwave-api
2026-04-17T13:02:56.742008+00:00 | Stereo Hearts | Gym Class Heroes | source:amperwave-api
2026-04-17T13:03:37.730397+00:00 | Stereo Hearts | Gym Class Heroes | source:amperwave-api
2026-04-17T13:05:48.014169+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:06:33.342330+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:07:15.934093+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T13:08:29.665763+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-17T13:09:11.044316+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-17T13:09:52.950882+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-17T13:10:36.369982+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T13:11:50.473347+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T13:12:32.908071+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T13:13:14.193657+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T13:13:55.439021+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T13:15:06.705354+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T13:15:48.597237+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T13:16:36.477087+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-17T13:17:18.838092+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T13:18:32.207151+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T13:19:15.085537+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-17T13:19:58.456000+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:20:39.335877+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:21:20.069035+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:22:03.171898+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:22:45.313409+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:23:25.100532+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:24:05.948543+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-17T13:24:48.026172+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T13:25:40.729478+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T13:26:25.191090+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T13:27:07.780159+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:27:49.240624+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:28:33.331718+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:29:15.116693+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:29:56.085400+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T13:31:09.538223+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T13:31:51.134297+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T13:32:32.020026+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T13:33:14.428902+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T13:33:56.716673+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-17T13:34:36.377070+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-17T13:35:17.845248+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-17T13:35:58.373051+00:00 | Im Good | Bebe Rexha And David Guetta | source:amperwave-api
2026-04-17T13:36:39.766248+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:37:20.614039+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:38:01.451734+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:38:44.780450+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:39:25.923194+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T13:40:08.203705+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-17T13:40:50.160241+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-17T13:41:34.837207+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-17T13:42:16.682544+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-17T13:42:56.916348+00:00 | Dark Horse | Katy Perry Ft Juicy J. | source:amperwave-api
2026-04-17T13:43:40.195990+00:00 | Yukon | Justin Bieber | source:amperwave-api
