2026-04-18T00:00:01.820182+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:33:17.777807+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T07:33:53.147869+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T07:34:28.246589+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:35:03.430480+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:35:38.714041+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:36:14.505676+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:36:50.653086+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:37:26.270926+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T07:38:01.927646+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:38:36.917989+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:39:13.493653+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:39:48.947966+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:40:35.506692+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:41:12.123952+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T07:41:49.273699+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T07:42:32.675137+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T07:43:09.043856+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T07:43:45.047517+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T07:44:29.688442+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T07:45:05.288185+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:45:40.985810+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:46:28.672176+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:47:05.578482+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:47:40.655434+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:48:20.951899+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:48:58.759038+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:49:35.285729+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:50:14.627982+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:50:50.657553+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:51:26.320319+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:52:01.544638+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T07:52:37.146872+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T07:53:12.954642+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T07:53:48.963627+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T07:54:25.082666+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T07:55:01.314756+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T07:55:37.325579+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T07:56:13.723690+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T07:56:49.673124+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T07:57:25.328328+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-18T07:58:01.912534+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T07:58:37.558411+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T07:59:30.567477+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T08:00:07.214835+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T08:00:43.120501+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T08:01:29.695464+00:00 | I Gotta Feeling | Black Eyed Peas | source:amperwave-api
2026-04-18T08:02:06.357329+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T08:02:41.316274+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T08:03:31.486297+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T08:04:08.899548+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T08:04:44.679863+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T08:05:27.719789+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T08:06:03.390569+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T08:06:39.706391+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T08:07:24.129299+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T08:07:59.922504+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T08:08:36.079373+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:09:17.931642+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:09:55.849996+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:10:31.441326+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:11:09.691849+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T08:11:47.542123+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T08:12:23.145109+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T08:12:58.716461+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T08:13:34.995357+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:14:10.618205+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:14:46.488146+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:15:22.798744+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:15:58.856217+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:16:34.399642+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:17:36.986051+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:18:14.459466+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:18:51.896269+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:19:33.293439+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:20:10.978771+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:20:46.525367+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T08:21:37.334630+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T08:22:13.886109+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T08:22:49.250445+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T08:23:38.755042+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T08:24:14.376189+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T08:24:49.708403+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T08:25:43.655318+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T08:26:18.791270+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T08:26:55.076344+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T08:27:50.826709+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:28:27.357653+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:29:02.313273+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:29:44.379120+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:30:20.032100+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T08:31:07.962177+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T08:31:44.133491+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T08:32:20.219296+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:32:57.337168+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:33:32.956861+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:34:17.392437+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:34:53.089862+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:35:28.893567+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T08:36:32.664291+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:37:08.478342+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:37:44.130098+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:38:30.317091+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:39:07.404250+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:39:42.473577+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:40:33.947562+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T08:41:09.422648+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T08:41:44.935302+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T08:42:34.940122+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T08:43:10.888463+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T08:43:46.546643+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T08:44:33.266409+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T08:45:08.483571+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T08:45:43.898447+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T08:46:31.271069+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:47:06.978747+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:47:42.294124+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:48:17.411815+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:48:52.336829+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:49:27.630712+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:50:02.977638+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T08:50:38.805667+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T08:51:14.852484+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T08:51:51.106108+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T08:52:26.031195+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T08:53:00.989036+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:53:36.268608+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:54:11.638269+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:54:48.422560+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:55:32.552268+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:56:07.742608+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:56:43.518190+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:57:28.181924+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T08:58:03.804001+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T08:58:40.197579+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T08:59:40.207773+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-18T09:00:15.498849+00:00 | Promiscuous | Timbaland And Nelly Furtado | source:amperwave-api
2026-04-18T09:00:50.712851+00:00 | Promiscuous | Timbaland And Nelly Furtado | source:amperwave-api
2026-04-18T09:01:45.798176+00:00 | Promiscuous | Timbaland And Nelly Furtado | source:amperwave-api
2026-04-18T09:02:22.796533+00:00 | Promiscuous | Timbaland And Nelly Furtado | source:amperwave-api
2026-04-18T09:02:58.522012+00:00 | Promiscuous | Timbaland And Nelly Furtado | source:amperwave-api
2026-04-18T09:03:45.197466+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T09:04:22.528374+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T09:04:58.651220+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T09:05:45.479171+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T09:06:20.781607+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T09:06:56.228297+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T09:07:32.508308+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T09:08:08.119321+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T09:08:44.491298+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T09:09:19.720767+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:09:55.438456+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:10:30.395597+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:11:05.512810+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:11:41.611258+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:12:17.426855+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:12:53.345963+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:13:29.813906+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:14:31.575962+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:15:08.545635+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:15:44.005654+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:16:30.114592+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:17:07.693891+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:17:43.870725+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:18:32.310208+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:19:07.778905+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:19:42.704440+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T09:20:40.912547+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T09:21:18.375880+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T09:21:54.675491+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T09:22:39.034266+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T09:23:15.581936+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T09:23:51.254290+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T09:24:42.351557+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T09:25:18.152570+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T09:25:54.021060+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:26:29.553572+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:27:05.143232+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:27:40.764725+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:28:15.992107+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:28:51.734207+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T09:29:27.964565+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:30:03.916467+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:30:40.586222+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:31:16.661041+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:31:52.323705+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:32:35.336559+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T09:33:32.736721+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T09:34:09.395316+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T09:34:45.051974+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T09:35:34.800792+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T09:36:10.952300+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T09:36:47.210956+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:37:32.924693+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:38:08.856530+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:38:45.200298+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:39:33.130722+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:40:11.068161+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T09:40:46.515221+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T09:41:29.020552+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T09:42:05.473329+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T09:42:41.804728+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T09:43:38.739247+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:44:14.512161+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:44:50.517696+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:45:26.694270+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:46:03.384372+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:46:39.993558+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:47:22.567095+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:47:58.562013+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:48:34.397475+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:49:11.266830+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:49:51.714582+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T09:50:29.174240+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:51:08.097398+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:51:49.962365+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:52:35.173838+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:53:19.873075+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:53:55.580152+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T09:54:35.533184+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T09:55:18.958656+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T09:55:54.807029+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T09:56:57.904173+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T09:57:49.785482+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:58:34.719764+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:59:17.459672+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T10:00:26.381553+00:00 | Low (Feat. T-Pain) | Flo Rida | source:amperwave-api
2026-04-18T10:01:30.672906+00:00 | Low (Feat. T-Pain) | Flo Rida | source:amperwave-api
2026-04-18T10:02:59.163522+00:00 | Low (Feat. T-Pain) | Flo Rida | source:amperwave-api
2026-04-18T10:03:44.658342+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:04:20.584302+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:04:56.643165+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:05:32.745981+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:06:08.923262+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:06:44.882439+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T10:07:21.760270+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T10:07:58.370606+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T10:08:34.378835+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T10:09:10.193126+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T10:09:46.475853+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:10:23.392796+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:10:59.169773+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:12:08.064825+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:12:45.969546+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:13:40.042944+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T10:14:19.324442+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T10:14:55.673847+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T10:15:49.291031+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T10:16:29.162518+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T10:17:21.059350+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T10:18:30.177603+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T10:19:17.952035+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T10:20:05.973214+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T10:20:48.096956+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T10:21:24.853257+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:22:18.881115+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:22:57.510027+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:23:33.770748+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:24:11.863774+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:24:51.032465+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T10:25:27.634649+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T10:26:04.338549+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T10:26:39.791337+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T10:27:16.441133+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T10:27:52.225887+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T10:28:27.835930+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T10:29:03.277124+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T10:29:40.053920+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T10:30:42.581125+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T10:31:22.617751+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:31:58.399149+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:32:49.385207+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:33:26.875713+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:34:02.468410+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:34:46.600940+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T10:35:22.658535+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T10:35:59.648091+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T10:36:51.441387+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T10:37:30.779273+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T10:38:37.261156+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T10:39:19.294124+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T10:39:56.360694+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T10:40:35.557390+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T10:41:18.167453+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T10:41:55.594439+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T10:42:31.703759+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:43:11.725518+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:43:47.755355+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:44:24.208249+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:44:59.575085+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:45:37.694929+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T10:46:13.649109+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:46:49.599467+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:47:25.698035+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:48:02.328440+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:48:39.913738+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:49:46.779763+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T10:50:23.074966+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T10:51:26.085213+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T10:52:06.996983+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T10:52:48.015791+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:53:27.582202+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:54:06.851516+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:54:47.530119+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:55:50.849038+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T10:56:29.775589+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T10:57:21.049414+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
