2026-04-14T00:04:54.290095+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T07:08:08.564447+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:08:58.608681+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:10:00.817990+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:10:35.209779+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:11:24.397136+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:12:18.949567+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:13:24.426347+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:13:59.345041+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:14:56.431211+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:15:31.867399+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T07:16:09.349655+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:16:46.324794+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:17:25.950388+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:18:00.869497+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:18:35.948069+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:19:14.713032+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:19:50.016805+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:20:25.137952+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:21:00.291671+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:21:35.527390+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T07:22:36.826632+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:23:19.081669+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:24:04.649082+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:24:43.119158+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T07:25:41.134364+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:26:16.829258+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:27:13.381001+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:27:56.656935+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:28:46.223705+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T07:29:22.624180+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:29:59.557648+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:30:59.025192+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:31:53.500721+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:32:29.449789+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:33:04.448766+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:33:41.051388+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:34:15.972257+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:34:51.608192+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T07:35:26.317831+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:36:02.623066+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:36:37.784244+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:37:13.191289+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:37:47.979754+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T07:38:26.743342+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:39:01.597051+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:39:36.573796+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:40:30.284587+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:41:06.383261+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:41:41.381121+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:42:16.129910+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:42:51.030126+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T07:43:26.259739+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:44:01.946968+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:44:51.824494+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:45:27.233736+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T07:46:24.274242+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:47:00.247849+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:47:35.015390+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:48:10.180253+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:48:45.026154+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:49:19.664508+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:49:54.568155+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:50:29.945068+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:51:04.757256+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:51:40.824082+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:52:15.524761+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:52:50.372562+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:53:26.746003+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:54:21.521314+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:55:01.316491+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:55:57.821724+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:56:33.281065+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T07:57:08.305078+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:57:43.913036+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:58:19.940141+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:58:55.637295+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T07:59:54.855252+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T08:00:31.115995+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:01:08.833689+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:01:45.859918+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:02:46.956488+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:03:23.089784+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:03:57.745675+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:04:32.413682+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:05:07.207186+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:05:43.607306+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:06:18.325162+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T08:06:54.227344+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:07:29.729567+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:08:04.623486+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:08:40.483345+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:09:15.632634+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:09:50.322855+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T08:10:33.427600+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:11:08.928738+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:11:58.983583+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:12:34.363190+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T08:13:30.564975+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:14:05.893496+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:14:40.918852+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:15:16.296179+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:15:51.541702+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T08:16:36.855837+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:17:11.972784+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:18:09.433945+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:18:44.398767+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:19:19.345770+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T08:19:54.070155+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:20:29.115384+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:21:05.452762+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:21:40.268017+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:22:14.803493+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:22:49.832605+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:23:24.467935+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:24:00.067589+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:24:34.834563+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:25:28.696267+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:26:04.193937+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T08:26:59.368178+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:27:36.714825+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:11.828835+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:47.011366+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:29:23.237363+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:20.002751+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:30:55.495393+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:31:30.422704+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:32:05.511977+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T08:32:40.826843+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:33:35.682645+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:34:10.254650+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:34:44.974823+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:35:20.072176+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T08:35:54.815623+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:36:30.023168+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:37:05.906711+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:37:41.373508+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:38:16.819231+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:38:53.225567+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T08:39:28.899441+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:40:29.798558+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:41:04.731900+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T08:42:02.095795+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:42:37.469693+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:43:12.586705+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:11.395453+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:46.421074+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:45:44.181629+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:46:41.651891+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:47:17.696318+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:11.025374+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:46.030338+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:49:21.657413+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:49:56.717939+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:50:32.523324+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:51:07.505845+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T08:51:43.409341+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:52:18.414354+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:52:54.082144+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:53:29.204666+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:54:04.098533+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:54:38.761186+00:00 | Starships | Minaj, Nicki | source:amperwave-api
2026-04-14T08:55:26.983389+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:56:03.302761+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:56:59.677454+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:57:34.353681+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:58:34.717552+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:59:12.136802+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:59:48.785823+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T09:00:47.857227+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:01:23.498196+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:01:58.866756+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:02:34.020748+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:03:27.306292+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:04:01.848768+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:04:36.719625+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:05:11.700018+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:05:47.246382+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T09:06:43.183393+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:07:18.206768+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:07:53.331072+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:08:28.999102+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:09:04.149848+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:09:40.421213+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:10:31.784669+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:11:12.999449+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:12:13.193294+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:12:48.813877+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T09:14:24.403614+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:00.959994+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:38.622200+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:16:14.581138+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:17:12.460637+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:17:47.065435+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:18:21.536749+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:18:56.831796+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:19:32.221453+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T09:20:07.802323+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:20:45.052947+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:21:24.411809+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:21:59.165591+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:22:34.267552+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T09:23:09.484812+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:23:44.420567+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:24:19.266058+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:24:53.863941+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:25:29.556737+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:26:27.406442+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T09:27:03.720781+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:27:39.454195+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:14.681568+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:50.222691+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:29:48.844488+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:30:24.071663+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:31:26.063778+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:32:04.250509+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T09:33:02.751133+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:33:38.832113+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:34:37.348317+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T09:35:12.416492+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:35:49.366831+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:36:24.613021+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:36:59.561401+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:37:34.461432+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:38:09.676672+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:38:45.016525+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:39:20.120504+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:39:55.399902+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:40:30.624965+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:41:05.425424+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:41:41.067587+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:42:28.155309+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:43:04.397716+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:43:40.254056+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:44:15.359924+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:44:50.340782+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:45:51.908634+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:46:28.587727+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:47:03.293142+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:47:40.122280+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:48:15.005887+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:48:50.378859+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:49:50.096099+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:50:26.850198+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:51:26.610867+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:52:01.382456+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:52:36.165959+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:53:12.045370+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:53:47.265620+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:54:22.153522+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:54:56.543510+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:55:33.050909+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:56:08.329768+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:56:43.437658+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:57:18.172361+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:57:53.029223+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:58:30.277341+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:59:05.345945+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:59:39.873851+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:00:15.641930+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:00:52.193173+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:01:26.912997+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:02:04.588164+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:02:39.974142+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-14T10:03:38.317012+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:04:13.874216+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:05:10.877426+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:05:46.500612+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:06:43.573910+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:07:19.188515+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:07:54.073781+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:08:28.964648+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:09:04.227185+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:09:38.968520+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:10:14.348654+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:10:49.681455+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:11:25.147415+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:12:01.860915+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:12:38.179872+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:13:13.789878+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:13:49.448275+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:14:28.827779+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:15:03.896037+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:15:58.791514+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:16:35.573315+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:17:34.289370+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:18:11.254016+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T10:19:11.050149+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:19:45.894733+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:20:43.622519+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:21:20.920257+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:22:18.530098+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T10:22:55.111665+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:23:31.092183+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:24:06.375995+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:24:41.209521+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:25:16.680087+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:25:51.929698+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T10:26:30.865792+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:27:06.396705+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:27:41.797820+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:28:16.655337+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:28:51.661999+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T10:29:27.421176+00:00 | Gorgeous | Doja Cat | source:amperwave-api
