2026-04-13T00:00:31.165500+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T06:03:38.739254+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T06:04:13.263907+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T06:04:48.530208+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T06:05:46.035189+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T06:06:23.499528+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T06:07:00.442285+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T06:07:54.730246+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T06:08:30.058223+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T06:09:05.436796+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T06:09:40.910096+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T06:10:40.013754+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T06:11:15.395173+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T06:11:49.953995+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T06:12:25.021241+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T06:12:59.910574+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T06:13:34.942305+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T06:14:10.251575+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:14:45.373606+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:15:20.191215+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:15:56.278087+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:16:31.669333+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:17:06.409613+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T06:18:24.181921+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T06:19:01.964673+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T06:19:36.631814+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T06:20:14.619370+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T06:20:49.843075+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T06:21:24.564203+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T06:22:24.168475+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:22:59.393878+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:23:34.325760+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:24:09.572014+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:25:05.955687+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:25:40.821838+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:26:37.370898+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:27:12.683291+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T06:27:47.310078+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T06:28:22.051633+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T06:28:57.383141+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T06:29:32.181328+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T06:30:08.668898+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:30:43.758140+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:31:18.917134+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:31:54.398291+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:32:29.050634+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:33:04.254782+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:33:39.414630+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T06:34:28.038883+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T06:35:03.522605+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T06:35:38.296655+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T06:36:31.174086+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T06:37:06.425244+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T06:37:44.101323+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:38:19.041255+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:38:54.309156+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:39:53.772532+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:40:28.757885+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:41:23.615848+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:41:58.396939+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:42:33.278893+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:43:07.698313+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-13T06:43:42.685859+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:44:17.437481+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:44:52.378407+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:45:27.284768+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:46:02.532266+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:46:37.511829+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T06:47:12.017418+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T06:47:47.003282+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T06:48:22.799163+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T06:48:57.158050+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T06:49:43.794965+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:50:27.313401+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:51:02.795493+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:51:37.998103+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:52:13.760388+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:52:48.958949+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:53:23.803786+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T06:53:58.815968+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T06:54:39.847856+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T06:55:37.922796+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T06:56:13.665338+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:56:48.221073+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:57:22.841570+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:57:58.435763+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:58:56.641985+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:59:32.271743+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T07:00:06.754126+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T07:00:42.401630+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T07:01:17.643260+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T07:01:52.365737+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T07:02:27.378700+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:03:02.873191+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:03:38.052248+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:04:13.639804+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:04:48.865835+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:05:23.597622+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T07:05:58.260251+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:06:33.363934+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:07:27.066468+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:08:03.013659+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:08:37.673954+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T07:09:13.231807+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T07:09:49.165862+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T07:10:25.325725+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T07:11:25.641726+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:12:00.478028+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:12:36.165312+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:13:11.878472+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:13:47.033687+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:14:22.134135+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T07:15:00.129368+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T07:15:35.351249+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T07:16:10.576481+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T07:16:46.057670+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:17:20.818731+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:17:56.094226+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:18:31.109658+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:19:06.354914+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:19:41.153353+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T07:20:16.651961+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:20:51.837785+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:21:27.186578+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:22:02.321134+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:22:37.354931+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:23:12.061097+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:23:46.765122+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:24:27.923292+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:25:02.665834+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T07:25:37.393966+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:26:12.580574+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:26:47.525874+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:27:22.141148+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:28:21.956980+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:28:56.997354+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T07:29:36.304017+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T07:30:14.345957+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T07:30:48.875299+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T07:31:24.303320+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T07:31:59.773709+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:32:34.742176+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:33:09.693890+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:33:44.565000+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:34:19.498620+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:34:54.078738+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:35:29.459520+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:36:04.274843+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:36:39.637182+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:37:14.644797+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:37:50.285319+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:38:26.002130+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:39:00.769808+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T07:39:35.856355+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:40:11.169057+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:40:45.984495+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:41:26.189948+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:42:01.557823+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:42:36.404028+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:43:29.338680+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T07:44:05.897549+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T07:44:41.057790+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T07:45:15.854112+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T07:45:50.548925+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T07:46:46.844439+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T07:47:23.144438+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T07:47:58.333904+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T07:48:33.113786+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T07:49:28.190103+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T07:50:03.475848+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T07:50:40.118673+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T07:51:15.091044+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T07:52:04.279412+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T07:52:47.032734+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T07:53:29.012893+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:54:03.637411+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:54:38.353994+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:55:12.923564+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:55:52.840686+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:56:27.664162+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T07:57:24.826062+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T07:58:01.185436+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T07:58:36.546232+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T07:59:11.821651+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T07:59:47.373217+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T08:00:40.289754+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T08:01:15.649757+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T08:02:13.292118+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T08:02:52.400922+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T08:03:47.389094+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T08:04:22.773525+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T08:05:17.816967+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T08:05:53.285991+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T08:06:28.045479+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T08:07:02.863501+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:07:37.941768+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:08:12.750304+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:08:48.351459+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:09:22.613659+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:09:57.227642+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T08:10:31.979354+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:11:07.721706+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:11:43.098815+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:12:18.132151+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:12:53.852607+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:13:28.786828+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T08:14:04.356560+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:15:01.744860+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:15:37.143039+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:16:12.763525+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:17:12.179733+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T08:17:47.371591+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T08:18:24.156507+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T08:18:59.523428+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T08:19:57.236361+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T08:20:33.308893+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T08:21:07.796997+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T08:21:43.056724+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T08:22:18.681478+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:22:53.111276+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:23:27.913817+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:24:02.953910+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:24:37.953257+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:25:13.231958+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:25:47.736276+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:26:22.802911+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:26:57.609685+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:27:32.507318+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T08:28:07.307214+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:28:42.631896+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:29:26.363863+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:30:01.820462+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:30:37.380429+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T08:31:12.986087+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T08:31:48.527323+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T08:32:45.564665+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T08:33:24.062939+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T08:34:19.818129+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:34:55.398926+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:35:50.747212+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:36:27.695438+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:37:23.253171+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:37:58.344907+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:38:34.000666+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:39:09.213859+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:39:45.473934+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:40:20.492683+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:40:55.496956+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:41:31.307326+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:42:06.969220+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:42:42.446528+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:43:17.130012+00:00 | Need Your Love | Onerepublic | source:amperwave-api
2026-04-13T08:43:51.879931+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:44:26.712936+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:45:20.587962+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:46:01.148362+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:46:36.054428+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:47:35.112292+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T08:48:10.051326+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T08:48:44.949824+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T08:49:19.834342+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T08:50:17.348481+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T08:50:53.545687+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T08:51:28.694049+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T08:52:26.752309+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T08:53:01.365359+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T08:53:43.731706+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T08:54:19.123803+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T08:54:53.953389+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T08:55:28.628149+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T08:56:04.114193+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T08:56:39.044152+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T08:57:13.928610+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T08:57:49.022226+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T08:58:23.793259+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T08:58:58.471559+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T08:59:33.176860+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-13T09:00:11.525522+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:00:46.492405+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:01:29.735840+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:02:07.699618+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:02:43.984822+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:03:47.682924+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T09:04:22.694131+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:04:57.650165+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:05:32.824400+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:06:34.526166+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:07:12.185544+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:07:46.790700+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:08:24.760449+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:09:01.022109+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:09:52.653388+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:10:28.416067+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:11:03.769329+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:11:40.905853+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:12:17.636493+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:12:53.474444+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:13:28.223758+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T09:14:03.097502+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T09:14:37.793428+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T09:15:12.450146+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T09:15:47.292023+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-13T09:16:23.582879+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T09:16:59.104341+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T09:17:58.471605+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T09:18:33.406611+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T09:19:11.379057+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T09:19:46.711133+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:20:47.942092+00:00 | Where Is My Husband! | Raye | source:amperwave-api
