2026-04-14T00:04:55.974028+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:13:26.133869+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:14:01.054192+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:14:57.946050+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:15:33.471146+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:12.655223+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:48.424456+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:17:27.720968+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:18:02.596917+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:18:37.509455+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:16.312306+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:52.010448+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:20:26.985388+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:21:02.276272+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:21:37.297349+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:22:38.584386+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:23:20.666600+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:24:07.264514+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:24:44.792891+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:25:42.929986+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:26:18.409874+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:27:15.147881+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:27:58.241237+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:28:47.885864+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:29:24.225725+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:30:25.621411+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:31:00.657695+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:31:55.199332+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:32:31.062819+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:33:05.989559+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:33:42.899839+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:34:17.457230+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:34:53.295683+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:35:27.997842+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:36:04.953523+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:36:39.793103+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:37:15.005825+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:37:49.813574+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T07:38:28.648793+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:03.429770+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:38.354300+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:40:31.928702+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:41:08.145853+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:41:43.004035+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:42:17.980490+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:42:53.027451+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:43:28.289554+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:44:03.844994+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:44:53.547840+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:45:28.704773+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:46:26.796836+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:47:02.021415+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:47:37.133471+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:48:11.748467+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:48:46.605815+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:49:21.465245+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:49:56.324113+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:50:31.413291+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:51:06.269561+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:51:42.366193+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:52:17.162702+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:52:52.075903+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:53:28.390904+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:54:27.388303+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:55:02.942389+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:55:59.843474+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:56:34.899030+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:57:10.306278+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:57:45.997199+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:58:21.641676+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:59:19.955324+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T07:59:56.412468+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:00:32.943385+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:01:10.753273+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T08:01:47.713966+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:02:50.000448+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:24.914106+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:59.435546+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:04:34.067144+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:05:08.819606+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:05:45.338527+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:20.144079+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:56.263661+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:07:31.393593+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:08:06.220196+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:08:42.196822+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:17.259254+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:51.945482+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:10:35.641738+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:11:10.715565+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:12:00.712571+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:12:35.992421+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:13:32.494083+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:14:07.721618+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:14:42.610113+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:17.763125+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:53.354275+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:16:38.405297+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:17:13.720352+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:18:11.003437+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:18:46.230093+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:21.055727+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:55.691152+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:20:30.880393+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:21:07.409926+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:21:41.872996+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:22:16.411721+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:22:51.476079+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:23:26.158949+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:24:01.744585+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T08:24:37.108539+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:25:30.847340+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:26:06.273223+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:27:03.682883+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:27:38.414368+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:28:13.437058+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:28:48.807368+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:29:25.408379+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:30:22.546442+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:57.474677+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:31:32.125994+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:32:07.510061+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:32:42.459091+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:33:37.214836+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:34:11.827846+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:34:46.640787+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:35:21.699274+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:35:56.505771+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:36:31.991450+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:37:07.897699+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:37:42.910658+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:38:18.418493+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:38:55.066488+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:39:32.404420+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:40:31.670648+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:41:06.286626+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:42:03.796405+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:42:39.290220+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:43:37.597824+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:44:13.230288+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:45:10.502465+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:45:46.271301+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:46:44.134125+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:47:19.521972+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:48:12.791906+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:48:47.801355+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:49:23.219453+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:49:59.211303+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:50:34.489007+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:51:09.932839+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:51:45.242582+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:52:20.315803+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:52:55.617934+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:53:30.745883+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:54:05.786790+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:54:40.369890+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:55:30.099212+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:56:04.924337+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:57:01.434045+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:57:36.064932+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:58:38.044154+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T08:59:14.153877+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:00:14.280828+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:00:49.865393+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:01:25.233802+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:02:00.533710+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:02:35.884673+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:03:29.154058+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:04:03.415147+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T09:04:38.390913+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:05:13.183802+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:05:49.746544+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:06:44.927556+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T09:07:20.023272+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:07:55.383471+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:08:30.902226+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:09:06.107637+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:09:42.039593+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:10:39.432969+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:11:14.618783+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:12:15.566486+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:12:50.514795+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:13:50.306549+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:14:26.216611+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:15:02.985109+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:15:40.877868+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:16:16.243092+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T09:17:14.237087+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:17:48.571889+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:18:23.504593+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:18:58.651599+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T09:19:34.079095+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:20:09.789171+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:20:47.020434+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:21:25.958915+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:22:00.924955+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:22:36.072067+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T09:23:11.563287+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:23:46.133173+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:24:20.828837+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:24:55.432210+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:25:31.372017+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:26:30.372720+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:27:05.593299+00:00 | Dilemma | Nelly / Kelly Rowland | source:amperwave-api
2026-04-14T09:27:41.062761+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:28:16.398659+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:28:52.213997+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:29:51.054182+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:30:26.536100+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:31:30.800999+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:32:06.321711+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:33:05.362501+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:33:40.581281+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T09:34:39.069662+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:35:15.721199+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:35:51.565333+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:36:26.449085+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:37:01.389489+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:37:36.077946+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:38:11.531060+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:38:46.730054+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:39:22.020831+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:39:57.205812+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:40:32.362220+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:41:07.086461+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:41:42.780761+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T09:42:30.293859+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:43:06.317206+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:43:42.083744+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:44:17.377881+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:44:52.005337+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T09:45:55.215803+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:46:30.246347+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:47:05.195236+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:47:41.730064+00:00 | Run It | Chris Brown | source:amperwave-api
2026-04-14T09:48:17.251038+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:49:14.444008+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:49:52.489421+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:50:53.143332+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:51:28.288803+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:52:03.041025+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:52:38.607325+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:53:13.822041+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:53:48.933080+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:54:23.734039+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:54:58.073107+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:55:35.088089+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:56:09.977308+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:56:45.074910+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:57:19.570224+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:57:54.702639+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:58:32.005080+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:59:07.027275+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:59:41.468268+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:00:18.137370+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:00:53.826133+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:01:29.477018+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:02:06.746657+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:02:42.428641+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:03:40.833486+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:04:15.713007+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:05:12.854749+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:05:47.965941+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:06:45.582092+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T10:07:21.112939+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:07:55.619954+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:08:30.641588+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:09:05.782495+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:09:40.832881+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:10:16.306052+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:10:51.401589+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:11:26.750203+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:12:03.650878+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:12:40.084938+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:13:15.709623+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:13:51.017429+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T10:14:30.854211+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:15:05.692083+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:16:02.081501+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:16:37.530604+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:17:37.771737+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T10:18:12.942571+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:12.897995+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:47.502713+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:20:47.308258+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:21:22.650355+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:22:21.046716+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:22:56.800579+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:23:32.603473+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:24:08.040886+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:24:43.348817+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:25:18.785839+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:25:54.683314+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:26:32.829014+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:27:08.291764+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:27:43.525419+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:28:18.257134+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:28:53.697171+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:29:29.599067+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:30:10.298785+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:31:01.997587+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:31:39.218462+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:32:37.414515+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:33:12.517090+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:34:03.640333+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:34:38.570410+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:35:32.082318+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:36:07.792574+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:37:02.275793+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:37:38.268351+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-14T10:38:13.615281+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
