2026-04-18T00:00:03.969367+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:17:31.722368+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:18:06.717076+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:18:42.187076+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:19:18.992486+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:19:55.350758+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T07:20:38.870742+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T07:21:14.854643+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T07:21:50.709277+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T07:22:50.639365+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:23:26.508459+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:24:02.083066+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:24:56.464104+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:25:32.416120+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:26:08.637628+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:27:03.094964+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:27:45.196896+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:28:20.906306+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T07:29:03.344614+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:29:38.477412+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:30:15.520194+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:31:27.366769+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T07:32:08.828123+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T07:32:44.415748+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T07:33:19.596023+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T07:33:54.903744+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T07:34:30.024739+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:35:05.218416+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:35:41.058884+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:36:16.714175+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:36:52.992639+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:37:28.198828+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T07:38:03.714249+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:38:39.268170+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:39:15.604934+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:39:50.848533+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:40:38.225047+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:41:15.052415+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:41:51.150208+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:42:35.029383+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:43:10.963124+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:43:47.167333+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:44:31.726561+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:45:07.258205+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:45:43.489266+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:46:31.304798+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T07:47:07.161018+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T07:47:43.506042+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T07:48:25.342157+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T07:49:00.668591+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T07:49:37.360287+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:50:17.488994+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:50:52.958220+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:51:28.445135+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:52:03.407581+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:52:39.078369+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:53:14.974157+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T07:53:50.842847+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:54:27.120689+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:55:03.629487+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:55:39.613466+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:56:15.619041+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T07:56:51.695205+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T07:57:28.365114+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T07:58:03.841927+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T07:58:39.418255+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T07:59:32.867125+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:00:09.392169+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-18T08:00:44.792613+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T08:01:32.775219+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T08:02:08.137168+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T08:02:43.206497+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T08:03:34.641219+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T08:04:10.814226+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T08:04:46.722750+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T08:05:30.028392+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T08:06:05.678223+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T08:06:41.491885+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:07:26.402331+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:08:01.672265+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:08:39.011618+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:09:21.083033+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:09:57.983826+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T08:10:33.311101+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:11:13.820427+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:11:49.587472+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:12:25.151781+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:13:00.842914+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:13:37.189557+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T08:14:12.440447+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:14:48.566160+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:15:24.968512+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:16:00.859866+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:16:36.388271+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T08:17:40.521545+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T08:18:17.395555+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T08:18:53.778391+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T08:19:36.165032+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T08:20:12.971095+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T08:20:48.214154+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T08:21:40.113598+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T08:22:15.706494+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T08:22:50.961136+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T08:23:40.885953+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:24:16.158868+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:24:52.021927+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:25:45.627787+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:26:20.791047+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:26:56.953018+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:27:53.570510+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:28:28.955768+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:29:04.022099+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:29:46.354197+00:00 | Go | Blackpink | source:amperwave-api
2026-04-18T08:30:33.797902+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:31:09.792062+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:31:46.570840+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:32:23.321516+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T08:32:59.338195+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T08:33:34.537685+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T08:34:19.312522+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T08:34:55.022921+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T08:35:30.730306+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T08:36:35.240277+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T08:37:10.091353+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T08:37:45.883713+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:38:32.831261+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:39:09.346962+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:39:44.265991+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:40:36.199753+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:41:11.527969+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:41:46.821026+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T08:42:37.337686+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:43:13.345675+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:43:48.203173+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:44:35.380375+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T08:45:10.411992+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:45:45.803236+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:46:33.319183+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:47:08.850483+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:47:43.962924+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T08:48:19.290915+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:48:54.187772+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:49:29.607540+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:50:05.276434+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:50:41.141271+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:51:16.688019+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:51:52.862033+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T08:52:27.833759+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:53:03.024208+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:53:37.926015+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:54:13.873823+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:54:50.055072+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:55:34.603885+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T08:56:09.449618+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T08:56:45.678573+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T08:57:30.361677+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T08:58:05.802523+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T08:58:41.866810+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-18T08:59:42.314075+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:00:17.242784+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:00:52.797755+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:01:48.628706+00:00 | Sunroof | Nicky Youre | source:amperwave-api
2026-04-18T09:02:24.843574+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:03:00.702515+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:03:47.809710+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:04:25.441231+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:05:00.524452+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:05:47.257975+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:06:22.663940+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:06:58.491356+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:07:34.758173+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:08:10.557078+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:08:46.189425+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:09:21.875836+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:09:57.200552+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:10:32.367482+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:11:07.417479+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:11:44.033540+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:12:19.630182+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:12:55.644934+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:13:32.167775+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:14:34.533929+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:15:10.328320+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:15:45.771812+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:16:34.428473+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:17:10.236300+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:17:45.882120+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:18:34.813341+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:19:09.403882+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:19:45.362515+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:20:44.503251+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:21:20.437805+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:21:56.572391+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:22:41.466031+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:23:17.705551+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:23:53.215443+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:24:44.582836+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:25:20.110347+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:25:56.131948+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:26:31.572164+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:27:07.306674+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:27:42.710116+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:28:17.808845+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:28:53.869472+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:29:29.957720+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:30:06.711520+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:30:42.794179+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:31:18.944673+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:31:54.576422+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:32:37.315994+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:33:35.245003+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:34:11.255837+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:34:48.356467+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:35:37.066647+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:36:12.741533+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:36:49.039784+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:37:34.946741+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:38:10.833407+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:38:47.193314+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:39:35.912109+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:40:12.998042+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:40:48.509137+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:41:31.498655+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:42:07.990876+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:42:43.628022+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:43:41.310306+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:44:16.601592+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:44:52.658417+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:45:29.175132+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:46:06.394900+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:46:42.578830+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:47:24.405591+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:48:00.359636+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:48:36.243166+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:49:16.401350+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:49:53.579809+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:50:31.512343+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:51:13.634745+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:51:51.884001+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:52:43.854367+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:53:22.228531+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:53:57.926544+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:54:38.771100+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:55:21.283094+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:55:57.163769+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:57:03.332150+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:57:55.204554+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:58:42.963883+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:59:19.242917+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T10:00:34.203688+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:02:17.188692+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:03:10.530253+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:03:46.495881+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:04:22.841624+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:04:58.517656+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:05:34.815472+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:10.764205+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:46.906754+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:07:23.924527+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:08:01.071997+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:08:36.552046+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:09:12.367645+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:09:48.429045+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:10:25.422494+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-18T10:11:27.563588+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:12:10.641364+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:12:48.292047+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:13:42.766669+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:14:21.473651+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:14:57.861782+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:15:54.175326+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:16:40.176554+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:17:53.854942+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:18:40.102235+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:19:20.364984+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:20:07.859553+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:20:49.996465+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:21:27.512868+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:22:23.691074+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:22:59.634494+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:23:35.668101+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:24:14.507626+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:24:53.138644+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:25:30.417516+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:26:06.522690+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:26:42.095417+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:18.686734+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:54.089229+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:28:29.716522+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:05.101243+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:42.158068+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:30:46.772917+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:31:25.060413+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:32:01.061005+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:32:53.031028+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:33:28.915560+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:34:04.948822+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:34:48.772259+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:35:24.872703+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:36:01.895440+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:36:55.847610+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:37:35.408131+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:38:43.558895+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:39:21.519299+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:39:58.205872+00:00 | Big Energy | Latto | source:amperwave-api
