2026-04-13T00:00:32.164655+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T06:28:23.164561+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T06:28:58.344052+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:29:33.314618+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:30:09.969704+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:30:44.639090+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:31:19.993096+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:31:55.280654+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T06:32:29.937537+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T06:33:05.249830+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T06:33:40.465937+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T06:34:29.208198+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T06:35:04.476710+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:35:39.201831+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:36:32.374882+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:37:07.369911+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:37:45.105965+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T06:38:20.065914+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T06:39:15.160828+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T06:39:54.697243+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T06:40:29.725241+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T06:41:24.629124+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-13T06:41:59.429456+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T06:42:34.341317+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T06:43:08.643456+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T06:43:43.635892+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T06:44:18.521452+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T06:44:53.405943+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:45:28.412074+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:46:03.708565+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:46:38.315761+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:47:13.057065+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:47:48.900787+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T06:48:23.793095+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:49:08.657045+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:49:44.762244+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:50:28.422832+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:51:03.719537+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:51:38.975359+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T06:52:14.902729+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T06:52:49.841984+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T06:53:24.704314+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T06:54:05.741176+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T06:54:40.724242+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T06:55:39.728670+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T06:56:14.763869+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T06:56:49.197416+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T06:57:23.980610+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T06:57:59.405682+00:00 | As It Was | Harry Styles | source:amperwave-api
2026-04-13T06:58:57.957501+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T06:59:33.041681+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:00:08.425369+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:00:43.395205+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:01:18.552353+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:01:53.193683+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:02:28.632363+00:00 | Love The Way You Lie (Feat. Rihanna) | Eminem | source:amperwave-api
2026-04-13T07:03:03.938772+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:03:39.087431+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:04:14.580767+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:04:49.827644+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:05:24.610665+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:05:59.567210+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T07:06:34.285664+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T07:07:28.381354+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T07:08:04.025916+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T07:08:38.827986+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T07:09:14.490515+00:00 | Go | Blackpink | source:amperwave-api
2026-04-13T07:09:50.798365+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:10:26.430097+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:11:26.697445+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:12:01.485203+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:12:37.557750+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T07:13:12.830741+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T07:13:47.903994+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T07:14:23.169195+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-13T07:15:01.173758+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:15:36.494544+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:16:11.570247+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:16:46.978584+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:17:21.679172+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T07:17:57.041947+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:18:32.582563+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:19:07.377339+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:19:42.100890+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T07:20:17.659419+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T07:20:52.945962+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T07:21:28.423585+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T07:22:03.255449+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T07:22:38.323757+00:00 | Positions | Ariana Grande | source:amperwave-api
2026-04-13T07:23:12.949486+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:23:47.965501+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:24:28.969766+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:25:03.751074+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:25:38.509101+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:26:13.617553+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:26:48.419500+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T07:27:23.161976+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T07:28:22.880780+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T07:28:58.024557+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T07:29:39.142131+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T07:30:15.285636+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:30:49.872757+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:31:25.223123+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:32:00.881955+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:32:35.868777+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:33:10.790637+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:33:45.469068+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T07:34:20.555077+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:34:54.946514+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:35:30.552242+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:36:05.304423+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:36:40.703768+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:37:15.732256+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T07:37:51.573001+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:38:27.039582+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:39:01.737700+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:39:37.186023+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:40:12.287203+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:40:46.825439+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:41:27.252055+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:42:02.743903+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-13T07:42:37.325323+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:43:30.645065+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:44:06.847937+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:44:42.092657+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:45:16.757067+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T07:45:51.516343+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T07:46:48.879732+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T07:47:24.510424+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T07:47:59.354110+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T07:48:34.168895+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-13T07:49:29.354185+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T07:50:04.616235+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T07:50:41.097132+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T07:51:16.226818+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T07:52:05.354182+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-13T07:52:47.993886+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T07:53:30.173979+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T07:54:04.573738+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T07:54:39.171935+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-13T07:55:13.922060+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:55:53.925328+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:56:28.606769+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:57:26.235952+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:58:02.206528+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:58:37.640503+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T07:59:13.027299+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-13T07:59:48.393796+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-13T08:00:41.367349+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-13T08:01:16.604921+00:00 | Levitating | Dua Lipa | source:amperwave-api
2026-04-13T08:02:16.561811+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:02:54.413495+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:03:48.575457+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:04:23.692749+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T08:05:18.924729+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T08:05:54.141748+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T08:06:29.323633+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T08:07:03.803688+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T08:07:38.907649+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-13T08:08:14.011557+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T08:08:49.377163+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T08:09:23.717988+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T08:09:58.367276+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T08:10:32.828302+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-13T08:11:08.652970+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T08:11:44.089592+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T08:12:19.206586+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T08:12:54.912966+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T08:13:29.858457+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T08:14:05.272903+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:15:02.883210+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:15:38.172874+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:16:13.904370+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T08:17:13.050096+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T08:17:48.383602+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T08:18:25.331243+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T08:19:00.531605+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T08:19:59.578324+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T08:20:34.243629+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T08:21:08.842710+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T08:21:44.764988+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T08:22:19.546832+00:00 | Thats What I Like | Bruno Mars | source:amperwave-api
2026-04-13T08:22:54.061664+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:23:28.985419+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:24:03.976613+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:24:39.253176+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:25:14.134634+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:25:49.091261+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-13T08:26:23.904820+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:26:58.568037+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:27:33.455791+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:28:08.197675+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:28:43.481797+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T08:29:27.769562+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T08:30:03.034744+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T08:30:38.353626+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T08:31:14.361796+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T08:31:49.543763+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-13T08:32:47.947689+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:33:25.105568+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:34:21.846645+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:34:56.254366+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T08:35:52.679913+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:36:28.595388+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:37:24.274494+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:37:59.530709+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:38:35.003172+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:39:10.255186+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:39:46.421230+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-13T08:40:21.521341+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T08:40:56.408088+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T08:41:32.628961+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T08:42:08.005820+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T08:42:43.347206+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T08:43:18.262071+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T08:43:52.939865+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T08:44:27.802817+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T08:45:26.876433+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T08:46:02.149265+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T08:46:37.241416+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T08:47:36.199374+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T08:48:11.007525+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T08:48:45.937795+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T08:49:20.856966+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T08:50:19.481646+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T08:50:54.521251+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T08:51:47.411088+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T08:52:27.726327+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T08:53:02.390312+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T08:53:44.711999+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:54:20.239248+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:54:54.938757+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:55:30.177085+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:56:05.103380+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:56:40.214951+00:00 | Good Luck, Babe! | Chappell Roan | source:amperwave-api
2026-04-13T08:57:15.000400+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T08:57:50.092319+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T08:58:24.873185+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T08:58:59.532659+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T08:59:37.500566+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T09:00:12.517327+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T09:00:47.660255+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-13T09:01:31.854439+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:02:08.664947+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:02:45.005935+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:03:48.551060+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:04:23.535177+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T09:04:58.713165+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T09:05:33.946863+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T09:06:37.731922+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T09:07:12.972259+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-13T09:07:47.761995+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:08:26.500638+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:09:02.032349+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:09:53.755670+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:10:29.554666+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:11:05.551449+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T09:11:43.920322+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T09:12:18.753747+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T09:12:54.367583+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T09:13:29.139101+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T09:14:03.903185+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-13T09:14:38.660215+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:15:13.444665+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:15:48.451030+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:16:24.606130+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:17:00.202554+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T09:17:59.502260+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T09:18:34.383628+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T09:19:12.602288+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T09:19:47.955167+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T09:20:49.002810+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T09:21:24.453909+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T09:22:00.369395+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T09:23:02.373755+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T09:23:37.011244+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:24:33.900100+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:25:08.806880+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:25:44.444050+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:26:19.727837+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:26:54.325227+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-13T09:27:29.377225+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T09:28:04.659690+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T09:28:39.954403+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T09:29:14.943564+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T09:29:49.514750+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T09:30:24.955713+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T09:31:02.715936+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T09:31:37.327909+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T09:32:13.452430+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T09:32:48.539675+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T09:33:31.009366+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:34:05.741254+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:34:41.101186+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:35:37.580360+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:36:12.535602+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T09:36:53.685181+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:37:28.725550+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:38:03.691315+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:39:00.381592+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:39:35.786299+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:40:14.736167+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:40:50.067036+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-13T09:41:52.099534+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T09:42:28.042177+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T09:43:02.864954+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T09:43:38.412018+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T09:44:13.157389+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T09:44:48.014008+00:00 | Lush Life | Zara Larsson | source:amperwave-api
