2026-04-15T00:00:15.345277+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-15T11:54:21.695365+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:54:57.461425+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:55:32.981134+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:56:09.664226+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:56:44.781191+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:57:20.327600+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:57:55.845560+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:58:31.722793+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:59:07.499778+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T11:59:43.400693+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:00:18.870618+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:00:54.190749+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:01:32.631494+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:02:13.050580+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:02:48.116199+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:03:50.168115+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:04:25.514275+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:05:08.497761+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:05:48.186438+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:06:22.985496+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T12:07:00.583780+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:07:36.433515+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:08:11.975427+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:08:48.798486+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:09:24.119853+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:09:59.350041+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:10:37.372895+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:11:14.939118+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:11:51.022427+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:12:26.195031+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:13:02.510024+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:13:38.845072+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:14:14.601696+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:14:49.717825+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:15:25.263217+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:16:00.277666+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:16:35.695241+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T12:17:10.860998+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:17:46.442173+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:18:30.077431+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:19:05.779156+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:19:40.989940+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:20:18.363524+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:20:54.089915+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:21:29.408711+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:22:14.309404+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:22:50.483697+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:23:25.856117+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:24:07.929130+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:24:44.568201+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:25:20.436421+00:00 | I Write Sins Not Tragedies | Panic! At The Disco | source:amperwave-api
2026-04-15T12:25:57.822666+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:26:33.659865+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:27:35.546029+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:28:13.430906+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:28:50.257362+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:29:26.476410+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T12:30:02.252743+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:30:38.566083+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:31:13.903831+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:31:49.993217+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:32:25.409961+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:33:00.886531+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:33:36.506118+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:34:12.395160+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:34:47.981247+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:35:30.607987+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:36:08.090893+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:36:43.742160+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:37:22.392098+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:37:59.081253+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:38:34.563358+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:39:21.699695+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:39:58.757454+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T12:40:34.531218+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:41:14.645387+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:41:51.078006+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:42:26.007961+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:43:06.980283+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:43:43.457132+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:44:18.616136+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:45:02.040661+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:45:37.763624+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:46:13.385076+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:46:49.183740+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:47:23.777300+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:47:59.014489+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:48:33.724660+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:49:08.383015+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:49:43.376352+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:50:20.801570+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:50:56.226047+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:51:32.385376+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:52:07.632404+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:52:43.037591+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:53:30.029905+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:54:06.296978+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:54:41.486602+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:55:24.457405+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:56:00.568232+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:56:36.096938+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:57:16.453771+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:57:53.756473+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:58:28.991295+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:59:14.566269+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T12:59:49.956666+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:00:25.820330+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:01:07.530885+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:01:45.322669+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:02:22.205612+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:03:04.066222+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:03:42.458129+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:04:18.036392+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:04:54.457045+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:05:29.835506+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T13:06:05.179633+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:06:40.848968+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:07:16.040568+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:07:51.668094+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:08:26.606275+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:09:01.583777+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:09:38.052820+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:10:13.302325+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:10:49.386222+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:11:36.493596+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:12:14.026071+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:12:49.881702+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:13:33.265460+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:14:10.962695+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:14:46.561742+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T13:15:26.765486+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:16:03.877597+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:16:38.664528+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:17:24.791280+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:18:01.952592+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:18:38.122713+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:19:19.103531+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:19:59.194665+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:20:34.858672+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:21:15.347271+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:21:55.210579+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:22:30.636556+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:23:05.897099+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:23:41.613074+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:24:16.879939+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-15T13:24:52.197090+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:25:28.249751+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:26:04.187340+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:26:39.622258+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:27:15.919095+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:27:51.590540+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:28:26.944730+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:29:21.535873+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T13:30:07.440236+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:30:44.062358+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:31:32.693171+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:32:15.044956+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:32:52.488322+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:33:35.125477+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:34:12.867218+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:34:47.983933+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:35:31.509760+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:36:29.063238+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:37:20.295771+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:37:57.983250+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:38:33.543896+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:39:14.109303+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:39:52.018163+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:40:27.519161+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:41:03.592340+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:41:38.884179+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T13:42:14.400637+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:42:49.689420+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:43:24.971325+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:44:01.295838+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:44:36.689150+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:45:12.499273+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:45:48.294934+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:46:24.672175+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:47:01.310397+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:48:07.196636+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:48:43.021315+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:49:30.471532+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:50:05.926718+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:50:41.413842+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:51:26.214437+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:52:01.710097+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:52:39.502702+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:53:24.358343+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:54:00.547218+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:54:36.459212+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:55:19.160780+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:55:58.609340+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:56:34.593897+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:57:18.756825+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:57:56.020385+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T13:58:30.764886+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T13:59:05.987333+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T13:59:41.377251+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T14:00:16.713764+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T14:00:53.033837+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T14:01:28.021573+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T14:02:04.763245+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T14:02:39.561154+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T14:03:16.193543+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T14:03:52.800028+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T14:04:27.927613+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T14:05:25.964213+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:06:06.495833+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:06:42.774379+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:07:36.983820+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:08:16.790008+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:08:52.728322+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-15T14:09:44.732339+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T14:10:22.130895+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T14:10:57.564324+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T14:11:44.702164+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T14:12:22.489260+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-15T14:12:57.488988+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-15T14:13:46.642230+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-15T14:14:24.055918+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-15T14:14:59.945681+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-15T14:15:46.840228+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:16:26.625464+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:17:01.481800+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:17:38.055584+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:18:14.631183+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T14:18:50.066114+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:19:25.168826+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:20:01.686801+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:20:37.082308+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:21:12.682199+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:21:47.581948+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-15T14:22:25.141920+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T14:23:00.890304+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T14:23:36.075781+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T14:24:30.681334+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T14:25:07.768560+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T14:25:42.383399+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T14:26:25.709447+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T14:27:02.268707+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T14:27:37.605345+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T14:28:23.394274+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:29:00.338456+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:29:36.765391+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:30:21.270690+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:30:57.039216+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:31:32.848708+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T14:32:19.972850+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T14:32:55.413043+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T14:33:31.423065+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T14:34:12.852793+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T14:34:49.172577+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T14:35:24.511382+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:35:59.758506+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:36:34.542970+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:37:10.577280+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:37:47.039854+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:38:22.937524+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T14:38:59.376550+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:39:34.601709+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:40:10.525684+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:40:45.600937+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:41:21.181732+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:41:56.657337+00:00 | Blinding Lights | The Weeknd | source:amperwave-api
2026-04-15T14:42:32.844973+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T14:43:08.460962+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T14:43:43.873590+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T14:44:24.968112+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T14:45:00.532980+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:45:35.126041+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:46:20.350272+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:46:58.593406+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:47:33.425576+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:48:19.040454+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T14:48:55.516890+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T14:49:30.533743+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T14:50:13.306887+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T14:50:49.096845+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T14:51:27.509483+00:00 | Saturn | Sza | source:amperwave-api
2026-04-15T14:52:05.909202+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:52:41.253904+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:53:16.005934+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:53:51.957877+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:54:26.983861+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:55:02.016824+00:00 | Toxic | Britney Spears | source:amperwave-api
2026-04-15T14:55:36.670845+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T14:56:11.686148+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T14:56:47.654890+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T14:57:23.487582+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T14:57:59.428713+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T14:58:34.819420+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T14:59:10.014712+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T14:59:45.720908+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T15:00:33.552311+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T15:01:15.173119+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T15:01:50.745158+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-15T15:02:37.736882+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-15T15:03:16.407696+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
