2026-04-14T00:04:54.877074+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:58:11.388091+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:58:46.957746+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:59:25.450949+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:00:01.411331+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:01:00.867989+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:01:36.538308+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:02:36.318928+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:03:12.891936+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T12:03:47.674556+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:04:43.355918+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:05:39.116999+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:06:17.293186+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:07:16.018133+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T12:07:51.532837+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:08:26.554446+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:09:02.269346+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:09:37.965570+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:10:15.674881+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:10:50.689884+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:11:25.926953+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:12:01.417367+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:12:37.383382+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:13:14.431915+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:13:51.925180+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:14:31.283452+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:15:06.310790+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:15:56.444501+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:16:33.010902+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:17:31.220090+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:18:12.688459+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:19:04.246763+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:19:39.629878+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:20:30.955496+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:21:06.736620+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:22:01.775851+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:22:37.171281+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T12:23:15.629810+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:23:52.225829+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:24:27.724446+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:25:03.931184+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:25:39.153300+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:26:15.540746+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:26:51.272227+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:27:26.571953+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:28:02.177147+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:28:36.853118+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:29:31.580505+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:30:07.082082+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:30:58.848749+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:31:33.897315+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:32:34.952606+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:33:10.867410+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T12:34:05.667092+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:34:41.247690+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:35:39.844792+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:36:15.739880+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:37:11.164281+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:37:47.101716+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:38:22.223686+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:38:57.136440+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:39:31.907089+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:40:08.478692+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:40:43.498137+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:41:18.276702+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:41:52.797002+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:42:27.594812+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:43:02.458471+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:43:37.056139+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:44:26.910681+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T12:45:02.548602+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:46:00.576265+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:46:35.697476+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:47:32.448157+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T12:48:06.770111+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:49:00.032834+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:49:36.074885+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:50:24.809937+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:51:00.205159+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:51:50.037900+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:52:24.729002+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:52:59.434614+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:53:35.143918+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:54:10.867111+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:54:46.163025+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:55:21.895834+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:55:57.278590+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:56:32.644187+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:57:09.613097+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:57:44.408389+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:58:19.753350+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:58:54.431520+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T12:59:29.759204+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:00:05.730912+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:01:02.288954+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:01:38.434842+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:02:35.057154+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:03:10.406678+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:04:08.217122+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:04:44.957669+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T13:05:38.063398+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:06:14.029575+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:07:11.807734+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:07:46.999955+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:08:22.347611+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T13:08:57.288743+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:09:32.944956+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:10:09.484979+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:10:46.674960+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:11:22.560195+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:11:58.126115+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:12:33.004852+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:13:09.865684+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T13:13:45.741155+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:14:28.562848+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:15:04.032244+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:16:01.026122+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T13:16:39.824323+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:17:15.502646+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:17:53.438196+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:18:28.946582+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:19:04.044641+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:19:39.131590+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:20:14.143667+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:21:09.144790+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:21:44.162430+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:22:41.578950+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:23:19.125481+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:23:54.533844+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:24:30.765577+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:25:06.543985+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:25:42.332979+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:26:18.376160+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:26:53.974817+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T13:27:30.368404+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:28:06.734061+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:28:41.870723+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:29:29.204992+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:30:05.205236+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T13:30:59.853499+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-14T13:31:36.444084+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-14T13:32:35.196837+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-14T13:33:10.478902+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-14T13:34:05.290144+00:00 | Party Rock Anthem | Lmfao | source:amperwave-api
2026-04-14T13:34:40.717152+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:35:41.673182+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:36:17.015408+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:36:51.942867+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:37:27.010845+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T13:38:01.522000+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:38:36.106413+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:39:11.426147+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:39:46.521839+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:40:21.638811+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:40:56.560573+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:41:31.509373+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T13:42:06.949358+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:42:41.907618+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:43:18.065948+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:43:55.077052+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T13:44:33.503154+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:45:08.436345+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:46:06.787417+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:46:42.259191+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:47:39.843541+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:48:15.413459+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:48:50.192030+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:49:46.343272+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:50:21.293076+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:51:20.066043+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:52:17.526427+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:52:53.204145+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:53:29.197521+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:54:03.877383+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T13:54:38.543080+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:55:13.683193+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:55:49.009243+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:56:25.553511+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:57:00.917639+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:57:35.614160+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:58:11.076298+00:00 | Apt | Ros??? And Bruno Mars | source:amperwave-api
2026-04-14T13:58:47.158111+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T13:59:28.705221+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T14:00:04.751162+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T14:01:01.247340+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T14:01:37.663020+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T14:02:36.062620+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T14:03:13.401834+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T14:04:15.003808+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T14:04:51.559330+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-14T14:05:50.999140+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-14T14:06:28.180758+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-14T14:07:03.808504+00:00 | Chemical | Post Malone | source:amperwave-api
2026-04-14T14:07:57.718127+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:08:33.313013+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:09:09.065826+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:09:45.420100+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:10:21.333263+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:10:57.761139+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T14:11:34.048921+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:12:10.261919+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:12:45.215752+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:13:20.256615+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:13:57.070683+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:14:32.377617+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:15:32.533890+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:16:07.892971+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:16:43.533042+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:17:18.428166+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:17:54.145949+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:18:53.583161+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:19:29.256769+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:20:31.718521+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:21:07.427711+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:22:02.018057+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:22:37.796184+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T14:23:36.673771+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:24:12.609577+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:24:49.718484+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:25:25.117832+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:25:59.938554+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:26:35.478548+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T14:27:10.977505+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T14:27:46.306775+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T14:28:21.461622+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T14:28:56.555728+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T14:29:36.685945+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-14T14:30:27.730611+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T14:31:03.249640+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T14:32:06.090032+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T14:32:42.197836+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T14:33:41.082350+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T14:34:17.321599+00:00 | Call Me Maybe | Carly Rae Jepsen | source:amperwave-api
2026-04-14T14:35:15.826439+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T14:35:52.315925+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T14:36:47.799308+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T14:37:23.219863+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T14:38:21.361310+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T14:38:56.725600+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T14:39:31.055612+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T14:40:06.456684+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T14:40:42.752711+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T14:41:18.225617+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:41:54.001798+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:42:29.468451+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:43:04.275278+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:43:38.823224+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:44:13.607155+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:44:48.453488+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:45:30.321742+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:46:06.356411+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:47:02.910503+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:47:38.302815+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:48:36.430805+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:49:14.083375+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:49:48.732294+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:50:23.957209+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:50:59.067239+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T14:51:51.587469+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T14:52:26.908642+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T14:53:25.596059+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T14:54:01.075594+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T14:54:36.580849+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T14:55:11.808996+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:55:47.543354+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:56:22.931713+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:56:58.335128+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:57:33.622268+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:58:08.957792+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T14:58:44.101121+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T14:59:19.921920+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T14:59:55.206154+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:00:32.042787+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T15:01:07.807319+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-14T15:02:08.850641+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-14T15:02:44.037909+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-14T15:03:40.598705+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-14T15:04:17.442858+00:00 | Closer | Ne-Yo | source:amperwave-api
2026-04-14T15:05:15.960791+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T15:05:52.458057+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T15:06:50.443209+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T15:07:26.035670+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T15:08:21.334560+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:08:57.135314+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:09:32.051798+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:10:07.812007+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:10:43.527284+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:11:19.283495+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:11:54.433350+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:12:29.493785+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:13:04.717275+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:13:39.864170+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:14:15.337423+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:14:50.508155+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:15:32.756827+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:16:07.866406+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:17:08.023531+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:17:45.437223+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:18:42.704783+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T15:19:18.439079+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:20:15.966099+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:20:51.556124+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:21:49.472134+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T15:22:24.902303+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T15:23:18.137643+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T15:23:53.174318+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T15:24:28.061163+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T15:25:02.356662+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T15:25:37.952498+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T15:26:13.310577+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T15:26:48.930433+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T15:27:25.133207+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-14T15:28:00.270111+00:00 | Stay | Justin Bieber | source:amperwave-api
2026-04-14T15:28:36.785417+00:00 | Stay | Justin Bieber | source:amperwave-api
2026-04-14T15:29:11.937349+00:00 | Stay | Justin Bieber | source:amperwave-api
